targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Hill (C/2010 G2),2006-Jul-02 09:28:55.645,2453918.895088484,10.8,,6.25,,242.533142607,-22.263885072,242.634118851,-22.283621811,-8.5483,3.123776,,,,,468273.754,-163147.39,96.534,,999,,23.824,,99.9598,,519936.0,*,,,,,,278.87,0.0,,,247.023216,-1.133889,14.75738001939,-9.7196553,13.9186745588946,7.3455818,115.75808649,10.5086386,26.5562837,144.4267,/T,2.2931,68.6,37.928,33.3712,98.892,171.61,2.25288,Sco,65.184063,244.8217529,-1.2031504,,,352.075116,21.111662,,0.0,0.055,0.384,0.384,0.054,-88.45,0.0651801,0.388,4640.0511,4.36e-05,0.44,1.61,0.030955,221.3287,,2.2977,245.8748,-1.1687
Hill (C/2010 G2),2006-Jul-03 09:28:55.645,2453919.895088484,10.8,,6.25,,242.471978474,-22.243074318,242.572889339,-22.26284048,-8.43809,3.108999,,,,,464918.085,-162793.14,96.871,,999,,23.824,,99.95777,,516292.6,*,,,,,,278.97,0.0,,,247.021097,-1.125182,14.75176608535,-9.7214043,13.9230397805113,7.7692686,115.79439093,10.5108338,26.3930691,143.4146,/T,2.3505,56.7,47.2993,34.3259,98.989,171.507,2.30825,Sco,65.184035,244.7622319,-1.1930938,,,352.049641,21.167161,,0.0,0.055,0.383,0.383,0.054,-88.537,0.0650453,0.387,4637.7206,4.36e-05,0.45,1.62,0.03094,221.3377,,2.355,245.844,-1.1593
Hill (C/2010 G2),2006-Jul-04 09:28:55.645,2453920.895088484,10.8,,6.25,,242.411626212,-22.222365007,242.512474847,-22.242155896,-8.32537,3.093504,,,,,461587.178,-162415.24,97.21,,999,,23.824,,99.95572,,512652.1,*,,,,,,279.06,0.0,,,247.018976,-1.116468,14.74615114881,-9.7231543,13.9276478872636,8.1866311,115.83271539,10.5130305,26.2305179,142.4034,/T,2.4071,44.7,56.8604,35.2806,99.081,171.406,2.36289,Sco,65.184007,244.7034584,-1.1830226,,,352.02459,21.222038,,0.0,0.055,0.383,0.383,0.054,-88.623,0.0649091,0.387,4635.3755,4.36e-05,0.45,1.63,0.030924,221.3467,,2.4115,245.8136,-1.1499
Hill (C/2010 G2),2006-Jul-05 09:28:55.645,2453921.895088484,10.8,,6.25,,242.352103327,-22.201761874,242.452897829,-22.22157436,-8.21022,3.077307,,,,,458280.507,-162013.84,97.55,,999,,23.823,,99.95365,,509014.4,*,,,,,,279.15,0.0,,,247.016854,-1.107748,14.74053520907,-9.7249053,13.9324952042326,8.5975951,115.87302929,10.5152288,26.068758,141.3929,/T,2.4629,32.5,66.3247,36.2352,99.17,171.306,2.41678,Sco,65.183979,244.6454543,-1.1729377,,,351.999975,21.276278,,0.0,0.055,0.382,0.382,0.054,-88.708,0.0647715,0.386,4633.0156,4.36e-05,0.45,1.63,0.030908,221.3557,,2.4673,245.7836,-1.1405
Hill (C/2010 G2),2006-Jul-06 09:28:55.645,2453922.895088484,10.8,,6.25,,242.293426715,-22.181269558,242.394179271,-22.201102649,-8.09272,3.060422,,,,,454997.517,-161589.12,97.891,,999,,23.823,,99.95156,,505379.6,*,,,,,,279.23,0.0,,,247.01473,-1.099021,14.7349182654,-9.7266573,13.9375780188197,9.0021054,115.91530177,10.5174286,25.907925,140.3832,/T,2.518,20.1,75.3667,37.1899,99.255,171.207,2.46992,Sco,65.18395,244.5882403,-1.1628397,,,351.975804,21.329868,,0.0,0.054,0.382,0.382,0.054,-88.792,0.0646325,0.386,4630.6408,4.36e-05,0.45,1.64,0.030892,221.3647,,2.5223,245.7539,-1.1311
Hill (C/2010 G2),2006-Jul-07 09:28:55.645,2453923.895088484,10.8,,6.25,,242.235612655,-22.160892599,242.336337905,-22.180747838,-7.97296,3.042863,,,,,451737.62,-161141.26,98.233,,999,,23.823,,99.94945,,501747.7,*,,,,,,279.31,0.0,,,247.012604,-1.090287,14.72930031709,-9.7284104,13.9428925936205,9.4001323,115.95950175,10.51963,25.7481627,139.3744,/T,2.5723,7.777,83.6086,38.1445,99.337,171.111,2.52228,Sco,65.183922,244.531835,-1.1527293,,,351.952088,21.382793,,0.0,0.054,0.381,0.381,0.054,-88.874,0.0644921,0.385,4628.2512,4.36e-05,0.45,1.65,0.030876,221.3738,,2.5765,245.7246,-1.1217
Hill (C/2010 G2),2006-Jul-08 09:28:55.645,2453924.895088484,10.8,,6.25,,242.178676819,-22.140635446,242.279389287,-22.160516965,-7.85102,3.024645,,,,,448500.203,-160670.45,98.575,,999,,23.823,,99.94734,,498118.8,*,,,,,,279.39,0.0,,,247.010477,-1.081547,14.72368136342,-9.7301645,13.9484351829933,9.7916779,116.00559806,10.521833,25.5896204,138.3663,/T,2.6258,7.151,90.619,39.0992,99.415,171.016,2.57385,Sco,65.183894,244.4762543,-1.1426074,,,351.928835,21.435041,,0.0,0.054,0.381,0.381,0.054,-88.956,0.0643506,0.385,4625.8467,4.36e-05,0.46,1.66,0.03086,221.3828,,2.63,245.6958,-1.1123
Hill (C/2010 G2),2006-Jul-09 09:28:55.645,2453925.895088484,10.8,,6.25,,242.12263431,-22.120502463,242.223345002,-22.140416451,-7.72698,3.005777,,,,,445284.623,-160176.89,98.917,,999,,23.823,,99.94521,,494492.7,*,,,,,,279.47,0.0,,,247.008348,-1.0728,14.71806140366,-9.7319197,13.954202052497,10.176779,116.05355965,10.5240375,25.432445,137.3591,/T,2.6784,20.2,95.9328,40.0538,99.491,170.923,2.62462,Sco,65.183865,244.4215103,-1.1324747,,,351.906054,21.486599,,0.0,0.054,0.38,0.38,0.054,-89.036,0.0642077,0.384,4623.4273,4.36e-05,0.46,1.67,0.030844,221.3918,,2.6825,245.6673,-1.1029
Hill (C/2010 G2),2006-Jul-10 09:28:55.645,2453926.895088484,10.8,,6.25,,242.067499729,-22.100497951,242.168212566,-22.120451367,-7.60089,2.98627,,,,,442090.219,-159660.77,99.259,,999,,23.822,,99.94307,,490869.6,*,,,,,,279.54,0.0,,,247.006218,-1.064046,14.7124404371,-9.7336759,13.9601894984565,10.5555039,116.10335572,10.5262436,25.2767684,136.3527,/T,2.7303,34.0,99.0969,41.0085,99.564,170.831,2.67456,Sco,65.183837,244.367611,-1.1223319,,,351.883754,21.537454,,0.0,0.054,0.38,0.38,0.054,-89.115,0.0640637,0.384,4620.993,4.36e-05,0.46,1.68,0.030828,221.4009,,2.7343,245.6393,-1.0934
Hill (C/2010 G2),2006-Jul-11 09:28:55.645,2453927.895088484,10.8,,6.25,,242.013287293,-22.080626168,242.113996634,-22.100624833,-7.47279,2.966127,,,,,438916.313,-159122.27,99.6,,999,,23.822,,99.94094,,487249.3,*,,,,,,279.61,0.0,,,247.004086,-1.055285,14.70681846301,-9.7354332,13.9663938628684,10.9279394,116.15495584,10.5284513,25.1226908,135.347,/T,2.7812,48.3,99.7423,41.9633,99.634,170.741,2.72368,Sco,65.183808,244.3145617,-1.1121797,,,351.861943,21.587594,,0.0,0.054,0.379,0.379,0.054,-89.192,0.0639185,0.383,4618.5437,4.36e-05,0.46,1.68,0.030812,221.41,,2.7852,245.6117,-1.084
Hill (C/2010 G2),2006-Jul-12 09:28:55.645,2453928.895088484,10.8,,6.25,,241.960010985,-22.060891366,242.06070173,-22.080937924,-7.34272,2.945347,,,,,435762.221,-158561.57,99.94,,999,,23.822,,99.9388,,483631.8,*,,,,,,279.68,0.0,,,247.001953,-1.046518,14.70119548067,-9.7371915,13.9728115377996,11.2941678,116.20833002,10.5306605,24.9702653,134.3422,/T,2.8313,62.8,97.6637,42.9181,99.702,170.653,2.77196,Sco,65.18378,244.262367,-1.1020191,,,351.840629,21.637009,,0.0,0.054,0.379,0.379,0.054,-89.268,0.0637721,0.383,4616.0794,4.36e-05,0.47,1.69,0.030795,221.419,,2.8352,245.5845,-1.0745
Hill (C/2010 G2),2006-Jul-13 09:28:55.645,2453929.895088484,10.8,,6.25,,241.907684711,-22.041297817,242.008335681,-22.061390432,-7.21067,2.923926,,,,,432627.257,-157978.83,100.279,,999,,23.822,,99.93666,,480017.0,*,,,,,,279.74,0.0,,,246.999817,-1.037745,14.69557148937,-9.7389509,13.9794389546724,11.6542382,116.26344856,10.5328714,24.8194898,133.3381,/T,2.8805,77.5,92.8821,43.8731,99.767,170.567,2.81937,Sco,65.183752,244.2110342,-1.0918507,,,351.819821,21.685685,,0.0,0.054,0.378,0.378,0.054,-89.343,0.0636247,0.382,4613.6001,4.36e-05,0.47,1.7,0.030779,221.4281,,2.8844,245.5578,-1.0651
Hill (C/2010 G2),2006-Jul-14 09:28:55.645,2453930.895088484,10.8,,6.25,,241.856322439,-22.021849832,241.956912192,-22.041982292,-7.07662,2.901856,,,,,429510.741,-157374.22,100.617,,999,,23.822,,99.93452,,476404.9,*,,,,,,279.81,0.0,,,246.997681,-1.028964,14.68994648838,-9.7407113,13.9862725577612,12.0081426,116.32028191,10.5350838,24.6703104,132.3347,/T,2.9289,92.2,85.6628,44.8281,99.831,170.483,2.86591,Sco,65.183724,244.1605761,-1.0816756,,,351.799526,21.73361,,0.0,0.054,0.378,0.378,0.053,-89.416,0.0634762,0.382,4611.1058,4.36e-05,0.47,1.71,0.030762,221.4372,,2.9326,245.5315,-1.0556
Hill (C/2010 G2),2006-Jul-15 09:28:55.645,2453931.895088484,10.8,,6.25,,241.805938276,-22.00255177,241.906451123,-22.022715072,-6.94055,2.879131,,,,,426411.998,-156747.91,100.953,,999,,23.822,,99.93239,,472795.5,*,,,,,,279.87,0.0,,,246.995542,-1.020177,14.68432047697,-9.7424728,13.9933087663652,12.3558017,116.37880027,10.5372978,24.522636,131.3321,/T,2.9763,106.8,76.4804,45.7834,99.892,170.4,2.91157,Sco,65.183696,244.1110115,-1.0714945,,,351.779754,21.780774,,0.0,0.054,0.377,0.377,0.053,-89.488,0.0633266,0.381,4608.5965,4.36e-05,0.47,1.72,0.030745,221.4463,,2.98,245.5057,-1.0461
Hill (C/2010 G2),2006-Jul-16 09:28:55.645,2453932.895088484,10.8,,6.25,,241.756546471,-21.983408025,241.856976361,-22.003592792,-6.80245,2.855745,,,,,423330.354,-156100.09,101.288,,999,,23.823,,99.93027,,469188.8,*,,,,,,279.93,0.0,,,246.993402,-1.011383,14.67869345443,-9.7442353,14.0005439337002,12.6970674,116.43897332,10.5395133,24.37636,130.3302,/T,3.0228,121.2,65.9454,46.7388,99.951,170.319,2.95634,Sco,65.183668,244.0623631,-1.0613084,,,351.760511,21.827164,,0.0,0.053,0.377,0.377,0.053,-89.559,0.0631761,0.38,4606.0721,4.36e-05,0.47,1.73,0.030728,221.4554,,3.0264,245.4803,-1.0366
Hill (C/2010 G2),2006-Jul-17 09:28:55.645,2453933.895088484,10.8,,6.25,,241.708161354,-21.964423001,241.808512437,-21.984621799,-6.6623,2.8317,,,,,420265.139,-155430.97,101.62,,999,,23.823,,99.92815,,465584.6,*,,,,,,279.98,0.0,,,246.991261,-1.002582,14.67306542003,-9.7459989,14.0079743106623,13.0317365,116.50076988,10.5417305,24.2313808,129.3291,/T,3.0683,135.4,54.72,47.6944,100.008,170.24,3.00019,Sco,65.18364,244.0146547,-1.0511181,,,351.741807,21.872766,,0.0,0.053,0.376,0.376,0.053,-89.628,0.0630246,0.38,4603.5327,4.36e-05,0.48,1.73,0.030711,221.4645,,3.0719,245.4554,-1.0272
Hill (C/2010 G2),2006-Jul-18 09:28:55.645,2453934.895088484,10.8,,6.25,,241.660797228,-21.945601083,241.761081448,-21.9658099,-6.52013,2.807001,,,,,417215.687,-154740.8,101.95,,999,,23.823,,99.92606,,461983.2,*,,,,,,280.04,0.0,,,246.989117,-0.993775,14.66743637302,-9.7477636,14.0155960196988,13.3595708,116.5641577,10.5439492,24.0876169,128.3287,/T,3.113,149.3,43.4473,48.6502,100.063,170.163,3.04311,Sco,65.183613,243.9679085,-1.0409245,,,351.723651,21.91757,,0.0,0.053,0.376,0.376,0.053,-89.695,0.0628722,0.379,4600.9782,4.36e-05,0.48,1.74,0.030694,221.4736,,3.1164,245.431,-1.0177
Hill (C/2010 G2),2006-Jul-19 09:28:55.645,2453935.895088484,10.8,,6.25,,241.614468241,-21.926946599,241.714701251,-21.947165226,-6.37595,2.781657,,,,,414181.335,-154029.83,102.278,,999,,23.823,,99.92398,,458384.4,*,,,,,,280.09,0.0,,,246.986973,-0.984961,14.66180631266,-9.7495293,14.0234050402004,13.6803161,116.62910335,10.5461696,23.9450153,127.329,/T,3.1566,162.9,32.7066,49.6063,100.116,170.088,3.0851,Sco,65.183586,243.9221425,-1.0307286,,,351.706049,21.961564,,0.0,0.053,0.375,0.375,0.053,-89.761,0.062719,0.379,4598.4086,4.36e-05,0.48,1.75,0.030677,221.4827,,3.16,245.4071,-1.0082
Hill (C/2010 G2),2006-Jul-20 09:28:55.645,2453936.895088484,10.8,,6.25,,241.569188263,-21.908463795,241.669385067,-21.928695248,-6.22983,2.755685,,,,,411161.427,-153298.33,102.603,,999,,23.823,,99.92191,,454788.3,*,,,,,,280.14,0.0,,,246.984826,-0.97614,14.65617523822,-9.7512961,14.031397204068,13.9937182,116.69557215,10.5483915,23.803554,126.3301,/T,3.1993,175.1,22.9896,50.5626,100.168,170.015,3.12613,Sco,65.183558,243.8773706,-1.020531,,,351.689011,22.004734,,0.0,0.053,0.375,0.375,0.053,-89.826,0.0625648,0.378,4595.8239,4.36e-05,0.48,1.76,0.03066,221.4918,,3.2026,245.3836,-0.9987
Hill (C/2010 G2),2006-Jul-21 09:28:55.645,2453937.895088484,10.8,,6.25,,241.524970772,-21.890156808,241.625142158,-21.910406119,-6.08181,2.729103,,,,,408155.314,-152546.57,102.926,,999,,23.823,,99.91987,,451195.0,*,,,,,,280.19,0.0,,,246.982678,-0.967312,14.65054314893,-9.7530639,14.0395681990374,14.2995336,116.76352824,10.5506151,23.6632415,125.3319,/T,3.2409,169.4,14.6922,51.5191,100.218,169.943,3.1662,Sco,65.183531,243.8336028,-1.0103326,,,351.672545,22.047071,,0.0,0.053,0.374,0.374,0.053,-89.889,0.0624099,0.378,4593.224,4.36e-05,0.49,1.77,0.030643,221.5009,,3.2442,245.3607,-0.9892
Hill (C/2010 G2),2006-Jul-22 09:28:55.645,2453938.895088484,10.8,,6.25,,241.481828753,-21.872029641,241.581979131,-21.892302419,-5.93198,2.701931,,,,,405162.354,-151774.81,103.245,,999,,23.824,,99.91786,,447604.5,*,,,,,,280.24,0.0,,,246.980528,-0.958477,14.64491004404,-9.7548328,14.0479135774998,14.5975381,116.83293463,10.5528402,23.5241145,124.3346,/T,3.2816,156.7,8.1112,52.4759,100.266,169.874,3.20529,Sco,65.183505,243.7908464,-1.0001341,,,351.656657,22.088562,,0.0,0.053,0.373,0.373,0.053,-89.951,0.0622543,0.377,4590.6091,4.36e-05,0.49,1.78,0.030625,221.5101,,3.2847,245.3382,-0.9796
Hill (C/2010 G2),2006-Jul-23 09:28:55.645,2453939.895088484,10.8,,6.25,,241.439774623,-21.854086152,241.539901418,-21.874387221,-5.78041,2.674194,,,,,402181.911,-150983.34,103.562,,999,,23.824,,99.91586,,444017.0,*,,,,,,280.29,0.0,,,246.978377,-0.949636,14.63927592278,-9.7566028,14.0564287691555,14.8875319,116.90375332,10.5550669,23.3862346,123.338,/T,3.3213,144.0,3.4444,53.4329,100.313,169.806,3.24339,Sco,65.183478,243.7491072,-0.9899363,,,351.641357,22.129197,,0.0,0.053,0.373,0.373,0.053,89.989,0.0620979,0.377,4587.979,4.36e-05,0.49,1.79,0.030608,221.5192,,3.3243,245.3163,-0.9701
Hill (C/2010 G2),2006-Jul-24 09:28:55.645,2453940.895088484,10.8,,6.25,,241.398820167,-21.836330038,241.49891464,-21.856662404,-5.6272,2.645916,,,,,399213.356,-150172.42,103.875,,999,,23.824,,99.9139,,440432.4,*,,,,,,280.33,0.0,,,246.976224,-0.940788,14.6336407844,-9.7583738,14.0651090963047,15.1693434,116.9759454,10.5572953,23.249686,122.3423,/T,3.3599,131.4,0.7927,54.39,100.359,169.74,3.28049,Sco,65.183452,243.7083911,-0.9797397,,,351.626651,22.168966,,0.0,0.053,0.372,0.372,0.053,89.931,0.0619408,0.376,4585.3338,4.36e-05,0.49,1.8,0.03059,221.5284,,3.3629,245.2949,-0.9606
Hill (C/2010 G2),2006-Jul-25 09:28:55.645,2453941.895088484,10.8,,6.25,,241.358976497,-21.818764831,241.459025614,-21.83912913,-5.47245,2.617121,,,,,396256.066,-149342.33,104.185,,999,,23.824,,99.91197,,436850.9,*,,,,,,280.38,0.0,,,246.974069,-0.931933,14.62800462811,-9.760146,14.0739497907356,15.4428309,117.04947122,10.5595252,23.114571,121.3475,/T,3.3975,119.0,0.1661,55.3474,100.402,169.677,3.31658,Sco,65.183425,243.6687049,-0.9695451,,,351.612545,22.207859,,0.0,0.053,0.372,0.372,0.053,89.874,0.0617831,0.376,4582.6736,4.36e-05,0.5,1.8,0.030572,221.5375,,3.4003,245.2739,-0.9511
Hill (C/2010 G2),2006-Jul-26 09:28:55.645,2453942.895088484,10.8,,6.25,,241.320254027,-21.801393892,241.420242858,-21.821788328,-5.31624,2.587837,,,,,393309.416,-148493.36,104.492,,999,,23.825,,99.91008,,433272.5,*,,,,,,280.42,0.0,,,246.971913,-0.923071,14.62236745315,-9.7619191,14.0829460111242,15.7078827,117.1242905,10.5617568,22.9810061,120.3535,/T,3.434,106.8,1.4945,56.3049,100.445,169.615,3.35165,Sco,65.183399,243.6300568,-0.9593531,,,351.599047,22.245868,,0.0,0.053,0.371,0.371,0.053,89.819,0.0616248,0.375,4579.9983,4.35e-05,0.5,1.81,0.030554,221.5467,,3.4368,245.2536,-0.9416
Hill (C/2010 G2),2006-Jul-27 09:28:55.645,2453943.895088484,10.8,,6.25,,241.282662465,-21.784220412,241.382576615,-21.804641109,-5.15869,2.558087,,,,,390372.786,-147625.78,104.795,,999,,23.825,,99.90822,,429697.2,*,,,,,,280.46,0.0,,,246.969755,-0.914203,14.61672925875,-9.7636934,14.0920928598155,15.9644149,117.20036252,10.5639899,22.8491174,119.3603,/T,3.4695,94.7,4.6442,57.2626,100.486,169.555,3.38569,Sco,65.183373,243.5924568,-0.9491642,,,351.586161,22.282983,,0.0,0.053,0.371,0.371,0.053,89.766,0.0614659,0.374,4577.308,4.35e-05,0.5,1.82,0.030537,221.5559,,3.4722,245.2337,-0.932
Hill (C/2010 G2),2006-Jul-28 09:28:55.645,2453944.895088484,10.8,,6.25,,241.24621082,-21.767247419,241.346038486,-21.787689056,-4.99989,2.527896,,,,,387445.554,-146739.87,105.094,,999,,23.826,,99.90639,,426125.2,*,,,,,,280.5,0.0,,,246.967595,-0.905328,14.61109004411,-9.7654687,14.1013853979963,16.2123683,117.27764621,10.5662247,22.7190365,118.3681,/T,3.5039,82.7,9.4366,58.2205,100.526,169.497,3.41869,Sco,65.183347,243.5559161,-0.938979,,,351.573895,22.319198,,0.0,0.053,0.37,0.37,0.053,89.714,0.0613066,0.374,4574.6028,4.35e-05,0.5,1.83,0.030518,221.565,,3.5065,245.2144,-0.9225
Hill (C/2010 G2),2006-Jul-29 09:28:55.645,2453945.895088484,10.8,,6.25,,241.21090742,-21.750477775,241.310640855,-21.770934361,-4.83992,2.497288,,,,,384527.096,-145835.94,105.39,,999,,23.826,,99.90461,,422556.4,*,,,,,,280.54,0.0,,,246.965434,-0.896445,14.60544980848,-9.7672451,14.1108186586322,16.4517038,117.35610024,10.5684611,22.5908975,117.3768,/T,3.5372,70.9,15.6656,59.1785,100.564,169.441,3.45064,Sco,65.183322,243.5204467,-0.928798,,,351.562253,22.354504,,0.0,0.053,0.37,0.37,0.053,89.664,0.0611467,0.373,4571.8827,4.35e-05,0.51,1.84,0.0305,221.5742,,3.5397,245.1956,-0.913
Hill (C/2010 G2),2006-Jul-30 09:28:55.645,2453946.895088484,10.8,,6.25,,241.176759927,-21.73391419,241.276396272,-21.754379833,-4.67889,2.466284,,,,,381616.788,-144914.28,105.681,,999,,23.826,,99.90287,,418990.9,*,,,,,,280.58,0.0,,,246.963271,-0.887556,14.59980855106,-9.7690226,14.1203876570537,16.6823987,117.43568317,10.570699,22.4648349,116.3864,/T,3.5694,59.1,23.1115,60.1367,100.602,169.387,3.48154,Sco,65.183296,243.4860609,-0.9186217,,,351.551241,22.388895,,0.0,0.053,0.369,0.369,0.053,89.615,0.0609865,0.373,4569.1477,4.35e-05,0.51,1.85,0.030482,221.5834,,3.5718,245.1774,-0.9035
Hill (C/2010 G2),2006-Jul-31 09:28:55.645,2453947.895088484,10.8,,6.25,,241.143775365,-21.717559221,241.243316871,-21.738028848,-4.51688,2.434909,,,,,378714.007,-143975.2,105.969,,999,,23.827,,99.90118,,415428.8,*,,,,,,280.61,0.0,,,246.961107,-0.87866,14.59416627109,-9.7708011,14.1300873996133,16.9044443,117.51635347,10.5729386,22.3409833,115.3969,/T,3.6005,47.2,31.5473,61.0951,100.638,169.335,3.51137,Sco,65.183271,243.4527709,-0.9084506,,,351.540862,22.422365,,0.0,0.053,0.368,0.368,0.053,89.568,0.0608259,0.372,4566.3979,4.35e-05,0.51,1.86,0.030464,221.5926,,3.6029,245.1597,-0.8939
Hill (C/2010 G2),2006-Aug-01 09:28:55.645,2453948.895088484,10.8,,6.25,,241.11196013,-21.701415276,241.211413895,-21.721885248,-4.35397,2.403182,,,,,375818.129,-143019.01,106.252,,999,,23.827,,99.89953,,411870.0,*,,,,,,280.65,0.0,,,246.958941,-0.869757,14.58852296778,-9.7725807,14.1399128912905,17.1178447,117.5980696,10.5751798,22.219479,114.4083,/T,3.6306,35.3,40.737,62.0536,100.673,169.286,3.54014,Sco,65.183246,243.4205879,-0.8982853,,,351.531121,22.454908,,0.0,0.053,0.368,0.368,0.052,89.523,0.0606649,0.372,4563.6334,4.35e-05,0.51,1.87,0.030445,221.6018,,3.6328,245.1425,-0.8844
Hill (C/2010 G2),2006-Aug-02 09:28:55.645,2453949.895088484,10.8,,6.25,,241.081320003,-21.68548462,241.18069721,-21.705953233,-4.19026,2.371126,,,,,372928.53,-142046.03,106.531,,999,,23.828,,99.89793,,408314.5,*,,,,,,280.68,0.0,,,246.956773,-0.860848,14.58287864035,-9.7743613,14.1498591434252,17.3226181,117.68079005,10.5774226,22.1004625,113.4207,/T,3.6595,23.2,50.4257,63.0123,100.706,169.238,3.56783,Sco,65.183221,243.3895222,-0.8881261,,,351.522021,22.486518,,0.0,0.053,0.367,0.367,0.052,89.48,0.0605036,0.371,4560.8543,4.35e-05,0.52,1.88,0.030427,221.611,,3.6617,245.126,-0.8749
Hill (C/2010 G2),2006-Aug-03 09:28:55.645,2453950.895088484,10.8,,6.25,,241.051860162,-21.669769376,241.151174791,-21.690237216,-4.02582,2.338762,,,,,370044.588,-141056.58,106.805,,999,,23.828,,99.89638,,404762.5,*,,,,,,280.72,0.0,,,246.954603,-0.851931,14.57723328804,-9.7761431,14.1599211828888,17.5188009,117.76447348,10.579667,21.9840824,112.434,/T,3.6873,11.2,60.3226,63.9713,100.739,169.192,3.59444,Sco,65.183196,243.3595821,-0.8779735,,,351.513568,22.517192,,0.0,0.052,0.367,0.367,0.052,89.438,0.0603421,0.37,4558.0605,4.35e-05,0.52,1.88,0.030408,221.6202,,3.6894,245.1099,-0.8653
Hill (C/2010 G2),2006-Aug-04 09:28:55.645,2453951.895088484,10.8,,6.25,,241.023585191,-21.65427153,241.122852069,-21.6747416,-3.86075,2.30611,,,,,367165.682,-140050.97,107.076,,999,,23.829,,99.89488,,401213.7,*,,,,,,280.75,0.0,,,246.952432,-0.843008,14.57158691006,-9.7779258,14.1700940638691,17.7064523,117.84907875,10.581913,21.8704984,111.4483,/T,3.714,4.522,70.0803,64.9304,100.771,169.148,3.61997,Sco,65.183171,243.330774,-0.867828,,,351.505762,22.546924,,0.0,0.052,0.366,0.366,0.052,89.398,0.0601804,0.37,4555.2523,4.35e-05,0.52,1.89,0.030389,221.6295,,3.716,245.0945,-0.8558
Hill (C/2010 G2),2006-Aug-05 09:28:55.645,2453952.895088484,10.8,,6.25,,240.996499098,-21.638992936,241.095731247,-21.659470406,-3.69511,2.273189,,,,,364291.188,-139029.54,107.341,,999,,23.829,,99.89343,,397668.3,*,,,,,,280.78,0.0,,,246.950259,-0.834077,14.56593950564,-9.7797097,14.1803728829262,17.8856607,117.93456509,10.5841607,21.7598841,110.4634,/T,3.7396,16.0,79.2771,65.8897,100.801,169.106,3.64441,Sco,65.183146,243.3031008,-0.8576899,,,351.498608,22.57571,,0.0,0.052,0.366,0.366,0.052,89.36,0.0600185,0.369,4552.4296,4.35e-05,0.52,1.9,0.030371,221.6387,,3.7415,245.0795,-0.8463
Hill (C/2010 G2),2006-Aug-06 09:28:55.645,2453953.895088484,10.8,,6.25,,240.970605366,-21.623935333,241.069810789,-21.644426714,-3.52898,2.240015,,,,,361420.485,-137992.59,107.602,,999,,23.83,,99.89204,,394126.2,*,,,,,,280.81,0.0,,,246.948085,-0.82514,14.56029107401,-9.7814946,14.1907527968254,18.0565463,118.0208922,10.5864099,21.652425,109.4795,/T,3.764,29.4,87.4109,66.8493,100.83,169.066,3.66776,Sco,65.183122,243.2765623,-0.8475599,,,351.492107,22.603548,,0.0,0.052,0.365,0.365,0.052,89.324,0.0598564,0.369,4549.5926,4.35e-05,0.53,1.91,0.030352,221.6479,,3.7658,245.0652,-0.8367
Hill (C/2010 G2),2006-Aug-07 09:28:55.645,2453954.895088484,10.8,,6.25,,240.945907026,-21.609100366,241.045085648,-21.629612014,-3.36241,2.2066,,,,,358552.953,-136940.45,107.859,,999,,23.83,,99.89071,,390587.4,*,,,,,,280.83,0.0,,,246.945909,-0.816196,14.5546416144,-9.7832806,14.201229040744,18.2192592,118.10802046,10.5886607,21.5483112,108.4965,/T,3.7873,43.4,93.9206,67.8091,100.859,169.028,3.69001,Sco,65.183098,243.2511543,-0.8374383,,,351.486263,22.630435,,0.0,0.052,0.364,0.364,0.052,89.289,0.0596943,0.368,4546.7412,4.35e-05,0.53,1.92,0.030333,221.6572,,3.789,245.0514,-0.8272
Hill (C/2010 G2),2006-Aug-08 09:28:55.645,2453955.895088484,10.8,,6.25,,240.922406784,-21.594489611,241.021548824,-21.615025727,-3.19544,2.172952,,,,,355687.975,-135873.39,108.11,,999,,23.831,,99.88943,,387051.7,*,,,,,,280.86,0.0,,,246.943731,-0.807244,14.54899112605,-9.7850676,14.2117969420222,18.3739653,118.19591102,10.5909132,21.4477224,107.5144,/T,3.8095,57.8,98.2437,68.7691,100.886,168.992,3.71116,Sco,65.183074,243.2268708,-0.8273255,,,351.481076,22.656367,,0.0,0.052,0.364,0.364,0.052,89.256,0.0595321,0.368,4543.8757,4.35e-05,0.53,1.93,0.030313,221.6664,,3.8111,245.0382,-0.8177
