,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
243,c4d_170422_073734_opi_z_v1.fits.fz 73eeffb889410c35432d0ab06c1e62b6,57865.3167187768,z,80,209.292641423156,-7.30992695632861,DECaLS_33055_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/73eeffb889410c35432d0ab06c1e62b6,,382P/Larson,2000-Feb-28 07:37:31,2451602.817719907,7.1,13.4,14.0,5.0,0.03,,,177.381786923,0.021084799,177.385269244,0.019554889,-12.7967,6.408732,,,,,-581637.95,29547.458,244.758,,999,,23.612,22.026,99.95741,,581034.0,*,,,,,,116.44,0.0,,,175.229049,-0.895679,7.658123506427,0.128014,6.71279955979204,-9.4740954,55.82865155,9.1438591,21.55023,161.3983,/L,2.3703,84.1,39.281,16.2347,296.457,285.52,0.44554,Vir,64.185337,177.5929726,-1.021779,,,271.654427,59.079786,,0.0,0.668,0.239,0.696,0.134,-16.853,0.2931911,0.709,503.2879,2.25e-05,1.38,5.01,0.003358,177.9214,,2.3649,176.4082,-0.9591,23.7,16.0
244,c4d_190514_043755_opi_i_v1.fits.fz f5a13118eea6035d31782fa77724170e,58617.1935214251,i,90,252.227021612265,-13.7968340298516,DELVE field: 6463-01-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f5a13118eea6035d31782fa77724170e,,382P/Larson,2000-Feb-29 07:37:31,2451603.817719907,7.1,13.4,14.0,5.0,0.03,,,177.296039913,0.06402875,177.299593362,0.062463824,-12.9257,6.472951,,,,,-585834.55,28341.483,244.451,,999,,23.611,22.02,99.96213,,584988.8,*,,,,,,116.62,0.0,,,175.268192,-0.890288,7.658196743235,0.1255909,6.70747786565978,-8.953832,55.78439237,9.1437506,21.4895168,162.4969,/L,2.2357,95.9,30.3088,15.2707,296.643,285.521,0.42716,Vir,64.185354,177.4972854,-1.0164506,,,271.467895,59.078117,,0.0,0.668,0.239,0.697,0.134,-16.853,0.2936688,0.71,502.8343,2.25e-05,1.39,5.05,0.003355,177.9607,,2.2302,176.3799,-0.9537,23.7,16.0
245,c4d_190514_053649_opi_i_v1.fits.fz 191834225c8ef3357fddd3d945b9cd52,58617.2344256582,i,90,252.222781206766,-13.7957773371631,DELVE field: 6480-01-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/191834225c8ef3357fddd3d945b9cd52,,382P/Larson,2000-Mar-01 07:37:31,2451604.817719907,7.1,13.4,14.0,5.0,0.03,,,177.209457731,0.107389944,177.213080862,0.105790809,-13.0472,6.53391,,,,,-590010.37,27130.148,244.125,,999,,23.609,22.015,99.96659,,588944.8,*,,,,,,116.83,0.0,,,175.307335,-0.884896,7.658268580451,0.1231679,6.7024577862921,-8.4296635,55.74264165,9.1436445,21.431679,163.5958,/L,2.1001,107.8,21.9986,14.3074,296.853,285.523,0.40861,Vir,64.18537,177.4006648,-1.0110683,,,271.279563,59.076159,,0.0,0.669,0.24,0.697,0.134,-16.853,0.2941201,0.71,502.4916,2.25e-05,1.4,5.08,0.003352,178.0,,2.0946,176.3511,-0.9483,23.7,16.0
246,c4d_190514_072732_opi_g_v1.fits.fz 545ac62cab34cadb4d1d0a064e89106a,58617.3113106909,g,90,252.21481079171,-13.793791140485,DELVE field: 6480-01-g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/545ac62cab34cadb4d1d0a064e89106a,,382P/Larson,2000-Mar-02 07:37:31,2451605.817719907,7.1,13.4,14.0,5.0,0.03,,,177.122090481,0.151146393,177.125778614,0.149515278,-13.1612,6.591536,,,,,-594164.45,25913.781,243.777,,999,,23.608,22.009,99.9708,,592901.5,*,,,,,,117.07,0.0,,,175.346476,-0.879505,7.658339018108,0.120745,6.69774151150742,-7.9018196,55.70341759,9.1435406,21.3766982,164.6949,/L,1.9637,119.9,14.6186,13.3446,297.092,285.524,0.38988,Vir,64.185386,177.3031618,-1.0056319,,,271.08954,59.073908,,0.0,0.669,0.24,0.698,0.134,-16.853,0.2945446,0.711,502.2626,2.25e-05,1.41,5.12,0.003351,178.0394,,1.9582,176.3219,-0.9428,24.0,16.0
247,c4d_190514_073329_opi_g_v1.fits.fz d3e952598cb99e6ac3bc874e87eda02d,58617.3154507457,g,90,252.214381606029,-13.7936841890694,DELVE field: 6463-01-g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d3e952598cb99e6ac3bc874e87eda02d,,382P/Larson,2000-Mar-03 07:37:31,2451606.817719907,7.1,13.4,14.0,5.0,0.03,,,177.033989318,0.195275631,177.037734703,0.193616079,-13.2674,6.645757,,,,,-598295.89,24692.709,243.399,,999,,23.606,22.004,99.97475,,596858.6,*,,,,,,117.34,0.0,,,175.385617,-0.874113,7.658408056243,0.1183221,6.69333109384436,-7.3705468,55.66673726,9.1434389,21.3245514,165.794,/L,1.8265,132.1,8.4529,12.3826,297.368,285.525,0.37099,Vir,64.185401,177.2048292,-1.0001416,,,270.897939,59.071362,,0.0,0.67,0.24,0.699,0.134,-16.853,0.294942,0.711,502.1498,2.25e-05,1.42,5.15,0.00335,178.0787,,1.821,176.2923,-0.9374,24.0,16.0
248,c4d_190607_055039_opi_g_v1.fits.fz 88f5ba90418a71a54b6549e1f8248075,58641.244031093,g,90,249.48322466695,-13.2597362345139,DELVE field: 6447-02-g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/88f5ba90418a71a54b6549e1f8248075,,382P/Larson,2000-Mar-04 07:37:31,2451607.817719907,7.1,13.4,14.0,5.0,0.03,,,176.945206427,0.239754715,176.948998873,0.238071276,-13.3656,6.696503,,,,,-602403.76,23467.256,242.983,,999,,23.605,21.998,99.97843,,600815.4,*,,,,,,117.66,0.0,,,175.424756,-0.868721,7.658475694897,0.1158992,6.68922843732789,-6.8361136,55.63261651,9.1433396,21.2752127,166.8932,/L,1.6886,144.5,3.7956,11.4214,297.688,285.525,0.35194,Vir,64.185416,177.1057213,-0.9945976,,,270.704874,59.068519,,0.0,0.67,0.24,0.699,0.134,-16.852,0.2953118,0.712,502.1556,2.25e-05,1.42,5.18,0.00335,178.1181,,1.683,176.2623,-0.9319,24.0,16.0
249,c4d_190821_234211_opi_g_v1.fits.fz 91d764de7ea5a6d736142f95135f1281,58716.9881515174,g,90,245.462218596052,-13.6507147803624,DELVE field: 6417-03-g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/91d764de7ea5a6d736142f95135f1281,,382P/Larson,2000-Mar-05 07:37:31,2451608.817719907,7.1,13.4,14.0,5.0,0.03,,,176.85579498,0.284560234,176.859623056,0.282857907,-13.4559,6.743703,,,,,-606487.17,22237.743,242.515,,999,,23.604,21.993,99.98184,,604771.4,*,,,,,,118.03,0.0,,,175.463896,-0.863328,7.658541934109,0.1134764,6.68543528323087,-6.298816,55.60106981,9.1432425,21.2286568,167.9921,/L,1.55,157.0,0.9319,10.461,298.066,285.526,0.33275,Vir,64.185431,177.0058949,-0.9889999,,,270.510461,59.065376,,0.0,0.671,0.24,0.699,0.135,-16.852,0.2956539,0.712,502.2821,2.25e-05,1.43,5.21,0.003351,178.1574,,1.5445,176.2319,-0.9264,24.0,16.0
250,c4d_190821_234409_opi_g_v1.fits.fz fc56fec86d28d7bade82aa7c83105728,58716.9895156753,g,90,245.462274981245,-13.6507508168669,DELVE field: 6405-03-g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/fc56fec86d28d7bade82aa7c83105728,,382P/Larson,2000-Mar-06 07:37:31,2451609.817719907,7.1,13.4,14.0,5.0,0.03,,,176.765809068,0.329668325,176.76966184,0.327951778,-13.5379,6.787291,,,,,-610545.24,21004.484,241.979,,999,,23.603,21.987,99.98496,,608725.8,*,,,,,,118.48,0.0,,,175.503034,-0.857935,7.658606773924,0.1110537,6.68195319320961,-5.7589804,55.57211015,9.1431476,21.1848648,169.0905,/L,1.4109,169.3,0.1095,9.5017,298.519,285.527,0.31341,Vir,64.185445,176.9054098,-0.9833488,,,270.314819,59.061933,,0.0,0.671,0.24,0.7,0.135,-16.851,0.2959677,0.713,502.5308,2.25e-05,1.44,5.23,0.003353,178.1967,,1.4053,176.2012,-0.9208,24.0,16.0
251,c4d_210816_022227_opi_i_v1.fits.fz 83f9707c8d56a475fbc6d04faddf808f,59442.0994467602,i,90,323.185223385113,-8.81956502673939,DELVE field: 11757-02-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/83f9707c8d56a475fbc6d04faddf808f,,382P/Larson,2000-Mar-07 07:37:31,2451610.817719907,7.1,13.4,14.0,5.0,0.03,,,176.675303584,0.37505471,176.679172658,0.373327386,-13.6116,6.827208,,,,,-614577.1,19767.787,241.349,,999,,23.602,21.982,99.9878,,612677.5,*,,,,,,119.03,0.0,,,175.542171,-0.852542,7.658670214386,0.1086311,6.67878353126836,-5.2169644,55.54574887,9.1430551,21.1438315,170.1882,/L,1.2713,173.6,1.5012,8.5436,299.072,285.527,0.29395,Vir,64.185458,176.8043289,-0.9776446,,,270.118068,59.05819,,0.0,0.671,0.24,0.7,0.135,-16.85,0.2962532,0.713,502.9033,2.25e-05,1.45,5.25,0.003355,178.2361,,1.2657,176.1703,-0.9153,23.7,16.0
252,c4d_210817_020900_opi_i_v1.fits.fz bc4eeddf4402cb6bc3f08dbde5f39ecc,59443.0901114793,i,90,323.068760253095,-8.87724874995465,DELVE field: 11740-02-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/bc4eeddf4402cb6bc3f08dbde5f39ecc,,382P/Larson,2000-Mar-08 07:37:31,2451611.817719907,7.1,13.4,14.0,5.0,0.03,,,176.584334055,0.420694746,176.588215431,0.418958089,-13.677,6.863405,,,,,-618581.92,18527.956,240.589,,999,,23.601,21.977,99.99035,,616625.2,*,,,,,,119.71,0.0,,,175.581308,-0.847148,7.658732255539,0.1062085,6.67592744697884,-4.6731518,55.52199554,9.1429649,21.1055729,171.2848,/L,1.1313,161.9,5.1706,7.587,299.762,285.527,0.27436,Vir,64.185472,176.7027178,-0.9718875,,,269.920329,59.054147,,0.0,0.672,0.241,0.701,0.135,-16.849,0.29651,0.713,503.4007,2.25e-05,1.45,5.27,0.003358,178.2754,,1.1257,176.139,-0.9097,23.7,16.0
253,c4d_210817_021457_opi_i_v1.fits.fz 54718b23e7e661805fcc52266eb492fd,59443.0942385284,i,90,323.068276012667,-8.87749041160741,DELVE field: 11757-02-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/54718b23e7e661805fcc52266eb492fd,,382P/Larson,2000-Mar-09 07:37:31,2451612.817719907,7.1,13.4,14.0,5.0,0.03,,,176.492956425,0.466563503,176.496851555,0.464816558,-13.7339,6.895843,,,,,-622558.87,17285.289,239.638,,999,,23.6,21.972,99.99261,,620566.8,*,,,,,,120.58,0.0,,,175.620444,-0.841755,7.65879289743,0.103786,6.67338586285759,-4.1279432,55.50085783,9.1428769,21.0701315,172.3797,/L,0.991,148.6,11.0468,6.6324,300.65,285.528,0.25466,Vir,64.185484,176.6006438,-0.9660782,,,269.721726,59.049805,,0.0,0.672,0.241,0.701,0.135,-16.848,0.296738,0.714,504.0237,2.25e-05,1.46,5.29,0.003362,178.3147,,0.9854,176.1075,-0.9041,23.7,16.0
254,c4d_220608_094457_opi_g_v1.fits.fz 364272ae23fb8e71656b6324193dada6,59738.4065066939,g,50,9.63833922712992,3.48787052006931,448.A.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/364272ae23fb8e71656b6324193dada6,,382P/Larson,2000-Mar-10 07:37:31,2451613.817719907,7.1,13.4,14.0,5.0,0.03,,,176.401226798,0.51263586,176.405142383,0.510875446,-13.7825,6.924504,,,,,-626507.17,16040.086,238.399,,999,,23.599,21.967,99.99456,,624499.1,*,,,,,,121.74,0.0,,,175.659579,-0.836361,7.658852140106,0.1013636,6.67115946849706,-3.5817421,55.48234148,9.1427913,21.0375788,173.472,/L,0.8507,134.8,18.915,5.6804,301.833,285.528,0.23486,Vir,64.185497,176.4981742,-0.960217,,,269.522381,59.045166,,0.0,0.672,0.241,0.701,0.135,-16.847,0.2969369,0.714,504.7729,2.25e-05,1.46,5.3,0.003367,178.3541,,0.845,176.0759,-0.8984,24.0,16.0
255,c4d_220608_095346_opi_i_v1.fits.fz 237efd7d8247732f6220e3174ef6c3e9,59738.4126361511,i,50,9.63944380639628,3.48821955860435,448.A.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/237efd7d8247732f6220e3174ef6c3e9,,382P/Larson,2000-Mar-11 07:37:31,2451614.817719907,7.1,13.4,14.0,5.0,0.03,,,176.309201171,0.558886611,176.313147516,0.557108121,-13.8226,6.949383,,,,,-630426.08,14792.648,236.697,,999,,23.599,21.962,99.99622,,628416.8,*,,,,,,123.36,0.0,,,175.698713,-0.830966,7.658909983611,0.0989413,6.66924872300958,-3.0349406,55.46645029,9.1427079,21.0080141,174.5602,/L,0.7104,120.9,28.4253,4.7323,303.489,285.527,0.21496,Vir,64.185509,176.3953743,-0.9543049,,,269.322416,59.040232,,0.0,0.672,0.241,0.701,0.135,-16.846,0.2971067,0.714,505.6484,2.26e-05,1.46,5.32,0.003373,178.3934,,0.7048,176.044,-0.8928,23.7,16.0
256,c4d_220611_101234_opi_g_v1.fits.fz d415b484cb5c1427d603e69babaf5796,59741.4256878582,g,50,10.1742053906014,3.65555865301351,448.A.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d415b484cb5c1427d603e69babaf5796,,382P/Larson,2000-Mar-12 07:37:31,2451615.817719907,7.1,13.4,14.0,5.0,0.03,,,176.216935182,0.605290573,176.220923449,0.603489225,-13.8544,6.970493,,,,,-634314.9,13543.282,234.183,,999,,23.598,21.958,99.99757,,632309.1,*,,,,,,125.78,0.0,,,175.737847,-0.825572,7.658966427995,0.096519,6.66765386600232,-2.4879045,55.45318627,9.1426269,20.9815605,175.6414,/L,0.5708,106.9,39.1139,3.7907,305.967,285.527,0.19498,Vir,64.18552,176.2923063,-0.9483425,,,269.121955,59.035006,,0.0,0.672,0.241,0.701,0.135,-16.844,0.2972473,0.714,506.6501,2.26e-05,1.47,5.33,0.00338,178.4327,,0.5652,176.012,-0.8871,24.0,16.0
257,c4d_220911_043332_opi_i_v1.fits.fz 3dba41da12e936e61f389bc2286f0933,59833.1902431478,i,50,14.7943177481087,3.24327538669386,448.C.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/3dba41da12e936e61f389bc2286f0933,,382P/Larson,2000-Mar-13 07:37:31,2451616.817719907,7.1,13.4,14.0,5.0,0.03,,,176.124483883,0.651822692,176.12852291,0.649994924,-13.878,6.987859,,,,,-638172.96,12292.297,230.067,,999,,23.598,21.953,99.99861,,636152.0,*,,,,,,129.75,0.0,,,175.77698,-0.820177,7.659021473302,0.0940968,6.66637493619711,-1.9409618,55.44254973,9.1425482,20.9583588,176.7089,/L,0.4326,92.7,50.4318,2.8613,310.067,285.527,0.17492,Vir,64.18553,176.189028,-0.9423308,,,268.921116,59.029491,,0.0,0.673,0.241,0.702,0.135,-16.843,0.2973585,0.714,507.7774,2.26e-05,1.47,5.33,0.003388,178.4721,,0.4271,175.9799,-0.8814,23.7,16.0
258,c4d_220914_061516_opi_i_v1.fits.fz 5a5eedc235452e70b1998b2c65403cc0,59836.2608932802,i,50,14.5209271482612,3.04531848904886,448.C.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5a5eedc235452e70b1998b2c65403cc0,,382P/Larson,2000-Mar-14 07:37:31,2451617.817719907,7.1,13.4,14.0,5.0,0.03,,,176.031901566,0.698458133,176.035995082,0.696602768,-13.8935,7.001523,,,,,-641999.67,11040.004,222.15,,999,,23.598,21.949,99.99935,,639877.2,*,,,,,,137.37,0.0,,,175.816112,-0.814781,7.65907511958,0.0916746,6.6654117962257,-1.3943932,55.43453954,9.1424717,20.9385598,177.7437,/L,0.2982,78.5,61.7764,1.9607,318.013,285.526,0.15479,Vir,64.185541,176.0855937,-0.936271,,,268.720021,59.023692,,0.0,0.673,0.241,0.702,0.135,-16.841,0.2974403,0.715,509.0297,2.26e-05,1.47,5.34,0.003396,178.5114,,0.293,175.9477,-0.8756,23.7,16.0
259,c4d_220914_062410_opi_z_v1.fits.fz d8570012b80c41aab1d3ee7fe36de301,59836.2670720651,z,50,14.5203540659619,3.04491223394187,448.C.a,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d8570012b80c41aab1d3ee7fe36de301,,382P/Larson,2000-Mar-15 07:37:31,2451618.817719907,7.1,13.4,14.0,5.0,0.03,,,175.939241653,0.745172348,175.943386695,0.743291185,-13.9011,7.011529,,,,,-645794.47,9786.714,202.33,,999,,23.597,21.945,99.99977,,643205.7,*,,,,,,156.28,0.0,,,175.855244,-0.809386,7.659127366876,0.0892526,6.66476416191887,-0.8484255,55.42915333,9.1423976,20.922316,178.6682,/L,0.1771,64.3,72.5271,1.1566,338.029,285.525,0.13461,Vir,64.18555,175.9820549,-0.9301642,,,268.518785,59.017613,,0.0,0.673,0.241,0.702,0.135,-16.839,0.2974928,0.715,510.4058,2.26e-05,1.47,5.34,0.003405,178.5507,,0.1729,175.9155,-0.8699,23.7,16.0
260,c4d_231023_051838_ooi_z_ls11.fits.fz 6cf50164bc32934c1b7f661f1e391222,60240.222722262,z,250,54.7832866880509,10.7474341911036,DECaLS_14593_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/6cf50164bc32934c1b7f661f1e391222,,382P/Larson,2000-Mar-16 07:37:31,2451619.817719907,7.1,13.4,14.0,5.0,0.03,,,175.846556649,0.791941122,175.850743706,0.790038757,-13.9008,7.017932,,,,,645950.3,8532.726,147.617,,999,,23.597,21.943,99.99989,,644632.0,*,,,,,,209.59,0.0,,,175.894375,-0.80399,7.659178215235,0.0868306,6.6644316341426,-0.3032299,55.42638778,9.1423259,20.9097711,179.0644,/T,0.1205,50.1,82.0857,0.8145,33.065,285.524,0.11437,Vir,64.185559,175.8784623,-0.9240116,,,268.317523,59.011259,,0.0,0.673,0.241,0.702,0.135,-16.837,0.297516,0.715,511.9043,2.26e-05,1.47,5.34,0.003415,178.59,,0.1212,175.8833,-0.8641,23.7,16.0
261,c4d_231103_065343_opi_i_v1.fits.fz 58c0c40b05bdb27100006219b7d74306,60251.2878241803,i,90,53.5484674023944,10.2523323538948,DELVE field: 14606-01-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/58c0c40b05bdb27100006219b7d74306,,382P/Larson,2000-Mar-17 07:37:31,2451620.817719907,7.1,13.4,14.0,5.0,0.03,,,175.753898183,0.838740593,175.758113115,0.836823464,-13.8929,7.020782,,,,,642436.457,7278.328,102.993,,999,,23.597,21.946,99.99969,,642431.9,*,,,,,,256.0,0.0,,,175.933506,-0.798594,7.659227664704,0.0844087,6.66441373060183,0.2410758,55.42623888,9.1422564,20.9010491,178.4533,/T,0.196,35.9,89.9235,1.3483,77.232,285.523,0.0941,Vir,64.185568,175.7748678,-0.9178144,,,268.11635,59.004636,,0.0,0.673,0.241,0.702,0.135,-16.835,0.2975099,0.715,513.5237,2.26e-05,1.47,5.34,0.003426,178.6294,,0.2006,175.851,-0.8583,23.7,16.0
262,c4d_231204_044423_opi_i_v1.fits.fz ee92cb3c2f89f048e5666fba92fa2429,60282.1980199375,i,90,49.7768159918174,9.1611397108732,DELVE field: 14621-02-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ee92cb3c2f89f048e5666fba92fa2429,,382P/Larson,2000-Mar-18 07:37:31,2451621.817719907,7.1,13.4,14.0,5.0,0.03,,,175.661317121,0.885547232,175.665544353,0.88362216,-13.8773,7.020125,,,,,638894.226,6023.791,87.84,,999,,23.598,21.95,99.99919,,638949.5,*,,,,,,271.78,0.0,,,175.972635,-0.793197,7.659275715327,0.0819868,6.66470991416934,0.7844173,55.42870217,9.1421892,20.8962427,177.486,/T,0.321,22.0,95.6312,2.1903,92.219,285.522,0.07379,Vir,64.185576,175.6713261,-0.9115741,,,267.915375,58.997749,,0.0,0.673,0.241,0.702,0.135,-16.833,0.2974745,0.715,515.262,2.26e-05,1.47,5.34,0.003437,178.6687,,0.3263,175.8188,-0.8525,23.7,16.0
263,c4d_231230_021254_opi_i_v1.fits.fz 5332b30964a364a4b25895f06595a1a8,60308.0928166576,i,90,47.6935363254036,8.91924244393337,DELVE field: 14637-02-i,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5332b30964a364a4b25895f06595a1a8,,382P/Larson,2000-Mar-19 07:37:31,2451622.817719907,7.1,13.4,14.0,5.0,0.03,,,175.568863753,0.932337796,175.573089738,0.930410474,-13.8543,7.015999,,,,,635323.915,4769.372,81.316,,999,,23.598,21.954,99.99838,,635193.7,*,,,,,,278.48,0.0,,,176.011765,-0.7878,7.65932236715,0.079565,6.66531961383922,1.3267485,55.43377289,9.1421244,20.8954051,176.4427,/T,0.4563,8.957,98.9594,3.0982,98.691,285.521,0.05347,Vir,64.185584,175.5678948,-0.9052919,,,267.71471,58.990606,,0.0,0.673,0.241,0.702,0.135,-16.83,0.29741,0.714,517.1171,2.26e-05,1.47,5.33,0.00345,178.708,,0.4618,175.7867,-0.8467,23.7,16.0
