,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
204,ztf_20180820340625_000689_zg_c13_o_q2_sciimg,58350.3408565112,zg,30,324.84746064684,36.1702702703094,689,ZTF,,,McNaught (C/2006 Q1),2001-May-30 09:41:51.760,2452059.904071296,9.3,,4.75,,43.240767677,-8.873041416,43.248612901,-8.869462412,7.554851,0.054199,,,,,-80539.66,-110431.0,220.15,,999,,21.723,,99.9703,,139417.2,*,,,,,,37.21,0.0,,,36.059401,-25.351224,18.40486624813,-9.065382,19.1847888254829,-22.7123506,159.55502335,9.8367741,36.9951496,38.727,/L,1.9715,126.0,55.6189,139.2907,217.29,301.168,-1.98456,Eri,64.184936,37.876679,-24.2512715,,,186.221713,-55.992103,,0.0,0.356,0.295,0.454,0.087,-39.227,0.1235265,0.462,6388.4169,4.44e-05,0.28,1.0,0.042619,225.8366,,1.9748,36.9671,-24.8043,24.5,12.5
205,ztf_20180820340625_000689_zg_c13_o_q3_sciimg,58350.3408565112,zg,30,324.84746064684,36.1702702703094,689,ZTF,,,McNaught (C/2006 Q1),2001-May-31 09:41:51.760,2452060.904071296,9.3,,4.75,,43.291613192,-8.872886231,43.299511063,-8.869254733,7.514852,-0.00904,,,,,-83699.23,-110947.79,221.238,,999,,21.721,,99.96937,,141923.1,*,,,,,,38.15,0.0,,,36.063747,-25.356858,18.39962984318,-9.0664512,19.1715665233739,-23.0732738,159.44505681,9.8381804,37.0804099,39.4231,/L,2.0021,138.4,66.6629,138.5638,218.225,301.098,-2.01419,Eri,64.184913,37.9290529,-24.2670526,,,186.274739,-55.951522,,0.0,0.356,0.295,0.454,0.087,-39.25,0.1235366,0.462,6388.5896,4.44e-05,0.28,1.0,0.04262,225.8435,,2.0055,36.9954,-24.8152,24.5,12.5
206,ztf_20180820366157_000689_zr_c13_o_q2_sciimg,58350.3663889109,zr,30,324.846337221253,36.1699305475466,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-01 09:41:51.760,2452061.904071296,9.3,,4.75,,43.342183643,-8.873153257,43.350132215,-8.869474344,7.473299,-0.07245,,,,,-86861.99,-111443.09,222.3,,999,,21.719,,99.96843,,144454.5,*,,,,,,39.06,0.0,,,36.068096,-25.362495,18.39439281424,-9.067521,19.1581369448079,-23.4301204,159.33336641,9.8395876,37.1641038,40.1262,/L,2.0328,149.6,76.7335,137.8298,219.133,301.029,-2.04331,Eri,64.18489,37.9810063,-24.2831368,,,186.327985,-55.911391,,0.0,0.356,0.295,0.454,0.087,-39.273,0.1235492,0.462,6388.7619,4.44e-05,0.27,1.0,0.042621,225.8504,,2.0362,37.0236,-24.8262,24.5,12.5
207,ztf_20180820366157_000689_zr_c13_o_q3_sciimg,58350.3663889109,zr,30,324.846337221253,36.1699305475466,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-02 09:41:51.760,2452062.904071296,9.3,,4.75,,43.392468692,-8.87384364,43.400472346,-8.870120077,7.430218,-0.13603,,,,,-90028.23,-111916.75,223.338,,999,,21.717,,99.96747,,147010.0,*,,,,,,39.94,0.0,,,36.072447,-25.368136,18.38915516107,-9.0685912,19.1445024242964,-23.7829614,159.21997156,9.8409956,37.2463606,40.8361,/L,2.0635,157.9,85.3563,137.0892,220.015,300.962,-2.07191,Eri,64.184866,38.0325353,-24.2995221,,,186.381442,-55.871718,,0.0,0.355,0.295,0.454,0.087,-39.295,0.1235642,0.462,6388.9333,4.44e-05,0.27,0.99,0.042622,225.8573,,2.0668,37.0516,-24.8374,24.5,12.5
208,ztf_20180823213738_000689_zr_c13_o_q3_sciimg,58353.2139352113,zr,30,324.72140816244,36.1301143553204,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-03 09:41:51.760,2452063.904071296,9.3,,4.75,,43.442458146,-8.874958511,43.450526312,-8.871190292,7.385625,-0.19978,,,,,-93198.29,-112368.61,224.353,,999,,21.715,,99.9665,,149588.5,*,,,,,,40.8,0.0,,,36.076802,-25.373779,18.38391688343,-9.069662,19.1306652533013,-24.131873,159.10489132,9.8424044,37.3272846,41.5524,/L,2.0942,159.9,92.164,136.3421,220.872,300.897,-2.1,Eri,64.184843,38.0836348,-24.3162067,,,186.435102,-55.832512,,0.0,0.355,0.295,0.454,0.087,-39.317,0.1235817,0.462,6389.1029,4.44e-05,0.27,0.99,0.042624,225.8642,,2.0975,37.0793,-24.8487,24.5,12.5
209,ztf_20180823332523_001730_zr_c05_o_q2_sciimg,58353.332743011,zr,30,324.716220221853,36.1283421389748,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-04 09:41:51.760,2452064.904071296,9.3,,4.75,,43.492141883,-8.876499008,43.500286716,-8.872683589,7.339526,-0.2637,,,,,-96372.48,-112798.53,225.345,,999,,21.713,,99.96552,,152188.9,*,,,,,,41.64,0.0,,,36.081159,-25.379426,18.37867798109,-9.0707334,19.1166276806216,-24.476925,158.98814439,9.8438141,37.4069501,42.2747,/L,2.1248,154.3,96.9106,135.5891,221.706,300.833,-2.12755,Eri,64.184818,38.1342967,-24.3331889,,,186.488957,-55.793781,,0.0,0.355,0.295,0.453,0.087,-39.339,0.1236017,0.462,6389.2703,4.44e-05,0.27,0.99,0.042625,225.8711,,2.1281,37.1068,-24.8602,24.5,12.5
210,ztf_20180823381111_000689_zr_c13_o_q3_sciimg,58353.3813079111,zr,30,324.714099554549,36.1276177125484,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-05 09:41:51.760,2452065.904071296,9.3,,4.75,,43.541509786,-8.878466299,43.549743478,-8.874599373,7.291917,-0.3278,,,,,-99551.14,-113206.38,226.316,,999,,21.71,,99.96452,,154810.0,*,,,,,,42.45,0.0,,,36.08552,-25.385076,18.37343845379,-9.0718053,19.1023919189919,-24.8181709,158.86974917,9.8452246,37.4853989,43.0028,/L,2.1553,144.8,99.477,134.8304,222.517,300.77,-2.15457,Eri,64.184794,38.1845101,-24.3504667,,,186.542999,-55.755533,,0.0,0.355,0.295,0.453,0.087,-39.36,0.1236241,0.462,6389.4346,4.44e-05,0.27,0.98,0.042626,225.878,,2.1586,37.1341,-24.8719,24.5,12.5
211,ztf_20180824286690_001730_zr_c05_o_q2_sciimg,58354.286886611,zr,30,324.674603765755,36.1139580845634,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-06 09:41:51.760,2452066.904071296,9.3,,4.75,,43.590551689,-8.880861586,43.598884117,-8.876938141,7.242788,-0.39209,,,,,-102734.59,-113592.03,227.267,,999,,21.708,,99.96351,,157451.0,*,,,,,,43.24,0.0,,,36.089883,-25.390729,18.3681983013,-9.0728777,19.0879601567786,-25.1556406,158.74972387,9.846636,37.5626409,43.7364,/L,2.1857,133.9,99.8656,134.0662,223.307,300.709,-2.18105,Eri,64.184769,38.2342611,-24.3680385,,,186.597222,-55.717778,,0.0,0.355,0.295,0.453,0.087,-39.38,0.1236489,0.461,6389.5953,4.44e-05,0.27,0.98,0.042627,225.8849,,2.189,37.1612,-24.8836,24.5,12.5
212,ztf_20180826193900_000689_zr_c13_o_q3_sciimg,58356.194085611,zr,30,324.591830304458,36.0837698096407,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-07 09:41:51.760,2452067.904071296,9.3,,4.75,,43.639257325,-8.883686109,43.647694515,-8.87970148,7.192121,-0.45656,,,,,-105923.18,-113955.37,228.198,,999,,21.706,,99.9625,,160110.9,*,,,,,,44.02,0.0,,,36.094249,-25.396385,18.36295752335,-9.0739506,19.0733345730594,-25.489336,158.62808659,9.8480482,37.6386576,44.4753,/L,2.216,122.6,98.1834,133.297,224.077,300.649,-2.20698,Eri,64.184745,38.2835342,-24.3859025,,,186.651617,-55.680524,,0.0,0.354,0.295,0.453,0.087,-39.4,0.1236762,0.461,6389.7516,4.45e-05,0.27,0.97,0.042628,225.8918,,2.2192,37.188,-24.8956,24.5,12.5
213,ztf_20180826293692_000689_zr_c13_o_q3_sciimg,58356.2938773111,zr,30,324.587522629404,36.082123246589,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-08 09:41:51.760,2452068.904071296,9.3,,4.75,,43.687616307,-8.886941136,43.696159895,-8.882891822,7.139897,-0.52122,,,,,-109117.23,-114296.29,229.11,,999,,21.704,,99.96147,,162788.9,*,,,,,,44.77,0.0,,,36.098618,-25.402044,18.35771611972,-9.0750241,19.0585173539927,-25.8192309,158.50485554,9.8494612,37.7134083,45.2191,/L,2.2461,111.2,94.6163,132.5228,224.827,300.591,-2.23235,Eri,64.18472,38.3323133,-24.404057,,,186.706177,-55.64378,,0.0,0.354,0.295,0.453,0.087,-39.42,0.1237058,0.461,6389.903,4.45e-05,0.27,0.97,0.042629,225.8987,,2.2493,37.2145,-24.9077,24.5,12.5
214,ztf_20180826318252_001730_zr_c05_o_q2_sciimg,58356.3184375111,zr,30,324.586462447437,36.081718003289,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-09 09:41:51.760,2452069.904071296,9.3,,4.75,,43.735618107,-8.890627948,43.744265701,-8.886512078,7.086095,-0.58607,,,,,-112317.06,-114614.68,230.004,,999,,21.701,,99.96044,,165484.2,*,,,,,,45.5,0.0,,,36.10299,-25.407706,18.35247409015,-9.0760981,19.0435107084502,-26.1452735,158.38004908,9.8508751,37.7868365,45.9678,/L,2.276,99.9,89.3993,131.744,225.559,300.534,-2.25716,Eri,64.184694,38.3805824,-24.4225002,,,186.760893,-55.607554,,0.0,0.354,0.295,0.453,0.087,-39.439,0.1237379,0.461,6390.0487,4.45e-05,0.27,0.97,0.04263,225.9056,,2.2793,37.2408,-24.9199,24.5,12.5
215,ztf_20180827329653_001730_zr_c05_o_q2_sciimg,58357.329838011,zr,30,324.542872375444,36.0648649760352,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-10 09:41:51.760,2452070.904071296,9.3,,4.75,,43.78325206,-8.894747825,43.79199819,-8.890565281,7.030697,-0.65112,,,,,-115523.01,-114910.46,230.881,,999,,21.699,,99.9594,,168196.0,*,,,,,,46.22,0.0,,,36.107364,-25.413371,18.3472314344,-9.0771727,19.028316881406,-26.4673914,158.25368587,9.8522898,37.8588767,46.7211,/L,2.3058,88.6,82.7908,130.9609,226.273,300.479,-2.2814,Eri,64.184669,38.4283269,-24.4412302,,,186.81576,-55.571856,,0.0,0.354,0.296,0.453,0.087,-39.458,0.1237723,0.461,6390.1881,4.45e-05,0.26,0.96,0.042631,225.9126,,2.309,37.2668,-24.9323,24.5,12.5
216,ztf_20180829276771_000689_zr_c13_o_q3_sciimg,58359.277129611,zr,30,324.459502111132,36.0309206356239,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-11 09:41:51.760,2452071.904071296,9.3,,4.75,,43.830507371,-8.899302028,43.839344753,-8.895054294,6.973682,-0.71635,,,,,-118735.39,-115183.52,231.74,,999,,21.697,,99.95836,,170923.6,*,,,,,,46.92,0.0,,,36.111742,-25.41904,18.34198815222,-9.0782478,19.0129381643713,-26.7854968,158.12578498,9.8537054,37.929459,47.4788,/L,2.3353,77.5,75.0531,130.1736,226.97,300.426,-2.30506,Eri,64.184644,38.4755333,-24.4602453,,,186.870768,-55.536695,,0.0,0.354,0.296,0.453,0.087,-39.476,0.1238091,0.461,6390.3205,4.45e-05,0.26,0.96,0.042632,225.9195,,2.3385,37.2926,-24.9448,24.5,12.5
217,ztf_20180829331667_001730_zr_c05_o_q2_sciimg,58359.3318634112,zr,30,324.457173644049,36.029933906837,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-12 09:41:51.760,2452072.904071296,9.3,,4.75,,43.877373127,-8.90429179,43.886293982,-8.899981618,6.915036,-0.78176,,,,,-121954.51,-115433.79,232.583,,999,,21.694,,99.95731,,173666.4,*,,,,,,47.6,0.0,,,36.116123,-25.424711,18.33674424336,-9.0793235,18.9973769029665,-27.0994908,157.99636592,9.8551218,37.998512,48.2407,/L,2.3646,66.5,66.4433,129.3823,227.651,300.374,-2.32813,Eri,64.184618,38.5221895,-24.4795436,,,186.92591,-55.50208,,0.0,0.354,0.296,0.453,0.087,-39.494,0.1238482,0.461,6390.4452,4.45e-05,0.26,0.95,0.042632,225.9264,,2.3678,37.3181,-24.9575,24.5,12.5
218,ztf_20180829341678_000689_zr_c13_o_q3_sciimg,58359.341863411,zr,30,324.456748227391,36.0297536290629,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-13 09:41:51.760,2452073.904071296,9.3,,4.75,,43.923838302,-8.909718297,43.932835625,-8.905349275,6.854741,-0.84735,,,,,-125180.67,-115661.18,233.411,,999,,21.692,,99.95626,,176423.6,*,,,,,,48.27,0.0,,,36.120506,-25.430386,18.3314997076,-9.0803997,18.9816355023738,-27.4092663,157.86544868,9.856539,38.0659632,49.0066,/L,2.3937,55.6,57.2143,128.5873,228.317,300.323,-2.35062,Eri,64.184592,38.5682849,-24.4991229,,,186.981178,-55.46802,,0.0,0.354,0.296,0.453,0.087,-39.511,0.1238896,0.461,6390.5614,4.45e-05,0.26,0.94,0.042633,225.9334,,2.3968,37.3433,-24.9703,24.5,12.5
219,ztf_20180901248241_000689_zg_c13_o_q3_sciimg,58362.2484259112,zg,30,324.333951200461,35.9754265717896,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-14 09:41:51.760,2452074.904071296,9.3,,4.75,,43.969891766,-8.915582687,43.978960487,-8.911158728,6.792784,-0.9131,,,,,-128414.17,-115865.63,234.223,,999,,21.689,,99.9552,,179194.8,*,,,,,,48.92,0.0,,,36.124892,-25.436064,18.32625454468,-9.0814764,18.9657164318231,-27.7147084,157.73305381,9.8579571,38.131737,49.7763,/L,2.4224,45.0,47.6245,127.7887,228.968,300.274,-2.3725,Eri,64.184567,38.6138099,-24.5189813,,,187.036564,-55.434526,,0.0,0.353,0.296,0.452,0.087,-39.528,0.1239334,0.461,6390.6686,4.45e-05,0.26,0.94,0.042634,225.9403,,2.4255,37.3682,-24.9832,24.5,12.5
220,ztf_20180901326400_000689_zr_c13_o_q3_sciimg,58362.3267014111,zr,30,324.330679936861,35.9738980252222,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-15 09:41:51.760,2452075.904071296,9.3,,4.75,,44.01552229,-8.92188604,44.024660327,-8.91741081,6.729149,-0.97901,,,,,-131655.29,-116047.05,235.02,,999,,21.687,,99.95415,,181979.3,*,,,,,,49.56,0.0,,,36.129282,-25.441745,18.32100875436,-9.0825537,18.94962222947,-28.0156929,157.59920241,9.859376,38.1957516,50.5498,/L,2.4509,34.8,37.9543,126.9866,229.605,300.227,-2.39378,Eri,64.184541,38.6587561,-24.5391167,,,187.092061,-55.401605,,0.0,0.353,0.296,0.452,0.087,-39.544,0.1239795,0.461,6390.7658,4.45e-05,0.26,0.93,0.042635,225.9473,,2.454,37.3928,-24.9963,24.5,12.5
221,ztf_20180904204502_000689_zr_c13_o_q3_sciimg,58365.2047338113,zr,30,324.211372974888,35.9158950344072,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-16 09:41:51.760,2452076.904071296,9.3,,4.75,,44.060718536,-8.928629369,44.069927697,-8.924105652,6.66382,-1.04506,,,,,-134904.29,-116205.4,235.803,,999,,21.685,,99.95309,,184776.6,*,,,,,,50.18,0.0,,,36.133674,-25.447429,18.31576233642,-9.0836316,18.9333555090295,-28.3120815,157.46391622,9.8607958,38.2579146,51.3268,/L,2.4791,25.8,28.5249,126.1814,230.228,300.181,-2.41444,Eri,64.184515,38.703116,-24.5595268,,,187.147659,-55.369269,,0.0,0.353,0.296,0.452,0.087,-39.56,0.1240279,0.461,6390.8525,4.46e-05,0.26,0.93,0.042635,225.9542,,2.4821,37.4171,-25.0096,24.5,12.5
222,ztf_20180904280417_000689_zg_c13_o_q3_sciimg,58365.2806481109,zg,30,324.208266814796,35.9143008341155,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-17 09:41:51.760,2452077.904071296,9.3,,4.75,,44.105469064,-8.935813608,44.114755616,-8.931242636,6.596783,-1.11125,,,,,-138161.45,-116340.63,236.572,,999,,21.682,,99.95203,,187586.2,*,,,,,,50.79,0.0,,,36.138069,-25.453116,18.31051529061,-9.08471,18.9169189692953,-28.6037168,157.32721769,9.8622164,38.318119,52.1073,/L,2.5069,20.5,19.7153,125.373,230.84,300.137,-2.43448,Eri,64.184489,38.7468823,-24.5802092,,,187.20335,-55.337525,,0.0,0.353,0.296,0.452,0.087,-39.575,0.1240785,0.461,6390.9279,4.46e-05,0.25,0.92,0.042636,225.9612,,2.5099,37.4412,-25.0229,24.5,12.5
223,ztf_20180913289271_001730_zg_c06_o_q4_sciimg,58374.289502311,zg,30,323.853709455197,35.7074488449385,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-18 09:41:51.760,2452078.904071296,9.3,,4.75,,44.149762329,-8.943439595,44.159136958,-8.938820444,6.528024,-1.17756,,,,,-141426.99,-116452.68,237.327,,999,,21.68,,99.95098,,190407.6,*,,,,,,51.39,0.0,,,36.142467,-25.458807,18.3052676167,-9.0857889,18.9003154070603,-28.8904161,157.18913007,9.8636379,38.3762417,52.891,/L,2.5344,22.1,11.969,124.5618,231.438,300.094,-2.45389,Eri,64.184462,38.7900477,-24.6011616,,,187.259126,-55.306385,,0.0,0.353,0.296,0.452,0.087,-39.589,0.1241315,0.461,6390.9912,4.46e-05,0.25,0.92,0.042636,225.9682,,2.5373,37.4649,-25.0364,24.5,12.5
224,ztf_20180916258056_000689_zg_c14_o_q4_sciimg,58377.2582755112,zg,30,323.744368748264,35.6316790609149,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-19 09:41:51.760,2452079.904071296,9.3,,4.75,,44.193586707,-8.951508045,44.20306347,-8.946837297,6.457533,-1.24396,,,,,-144701.13,-116541.53,238.069,,999,,21.677,,99.94993,,193240.2,*,,,,,,51.98,0.0,,,36.146868,-25.4645,18.30001931447,-9.0868684,18.8835477327723,-29.1719683,157.04967757,9.8650602,38.4321457,53.6778,/L,2.5615,30.0,5.7799,123.7477,232.026,300.053,-2.47267,Eri,64.184436,38.8326035,-24.6223814,,,187.314979,-55.275857,,0.0,0.353,0.296,0.452,0.087,-39.604,0.1241866,0.461,6391.0416,4.46e-05,0.25,0.91,0.042636,225.9751,,2.5644,37.4883,-25.0501,24.5,12.5
225,ztf_20180916278194_000689_zr_c14_o_q4_sciimg,58377.2783796112,zr,30,323.743645000664,35.6311524451844,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-20 09:41:51.760,2452080.904071296,9.3,,4.75,,44.236930534,-8.960019508,44.246524516,-8.955291491,6.38531,-1.31044,,,,,-147984.08,-116607.17,238.799,,999,,21.675,,99.94888,,196083.7,*,,,,,,52.56,0.0,,,36.151272,-25.470197,18.29477038369,-9.0879484,18.866618986459,-29.448137,156.90888548,9.8664833,38.48569,54.4677,/L,2.5883,41.2,1.6501,122.931,232.602,300.014,-2.4908,Eri,64.18441,38.8745382,-24.6438657,,,187.370899,-55.245951,,0.0,0.353,0.296,0.452,0.087,-39.617,0.124244,0.46,6391.0784,4.46e-05,0.25,0.9,0.042637,225.9821,,2.5911,37.5113,-25.0638,24.5,12.5
226,ztf_20180917269537_001730_zr_c06_o_q4_sciimg,58378.2697222112,zr,30,323.70809152817,35.6050798845524,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-21 09:41:51.760,2452081.904071296,9.3,,4.75,,44.279782183,-8.968974332,44.289506056,-8.964182135,6.311367,-1.37694,,,,,-151276.0,-116649.57,239.515,,999,,21.672,,99.94784,,198937.5,*,,,,,,53.13,0.0,,,36.155678,-25.475897,18.28952082413,-9.089029,18.8495323494315,-29.7186723,156.76678026,9.8679073,38.5367468,55.2604,/L,2.6146,53.8,0.016,122.1118,233.168,299.976,-2.50828,Eri,64.184383,38.9158362,-24.6656118,,,187.426878,-55.216677,,0.0,0.353,0.296,0.452,0.088,-39.63,0.1243036,0.46,6391.1008,4.46e-05,0.25,0.9,0.042637,225.9891,,2.6174,37.5341,-25.0778,24.5,12.5
227,ztf_20180918206597_001730_zg_c06_o_q4_sciimg,58379.2067940109,zg,30,323.674937492703,35.5800947169286,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-22 09:41:51.760,2452082.904071296,9.3,,4.75,,44.322130165,-8.97837261,44.331990602,-8.973509816,6.235735,-1.44344,,,,,-154577.03,-116668.75,240.22,,999,,21.669,,99.9468,,201801.3,*,,,,,,53.68,0.0,,,36.160088,-25.4816,18.28427063559,-9.0901101,18.8322911460756,-29.9833329,156.62338954,9.8693322,38.5852232,56.0559,/L,2.6406,67.2,1.1587,121.2903,233.724,299.94,-2.5251,Eri,64.184357,38.9564785,-24.6876164,,,187.482905,-55.188043,,0.0,0.352,0.296,0.452,0.088,-39.642,0.1243653,0.46,6391.1079,4.46e-05,0.24,0.89,0.042637,225.9961,,2.6433,37.5565,-25.0918,24.5,12.5
228,ztf_20180918288461_001730_zr_c06_o_q4_sciimg,58379.2886458109,zr,30,323.672076090194,35.5778892656508,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-23 09:41:51.760,2452083.904071296,9.3,,4.75,,44.363963245,-8.988214157,44.373958697,-8.983276778,6.158459,-1.50989,,,,,-157887.33,-116664.72,240.912,,999,,21.667,,99.94577,,204674.5,*,,,,,,54.23,0.0,,,36.164501,-25.487306,18.27901981784,-9.0911918,18.8148988310707,-30.2419136,156.47874207,9.8707579,38.6310828,56.854,/L,2.6661,80.9,5.126,120.4666,234.27,299.905,-2.54126,Eri,64.18433,38.9964438,-24.7098763,,,187.538973,-55.160059,,0.0,0.352,0.296,0.452,0.088,-39.654,0.1244293,0.46,6391.0991,4.46e-05,0.24,0.88,0.042637,226.003,,2.6687,37.5786,-25.106,24.5,12.5
229,ztf_20180919340648_000689_zg_c14_o_q4_sciimg,58380.340833311,zg,30,323.635463785492,35.5494155793136,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-24 09:41:51.760,2452084.904071296,9.3,,4.75,,44.405270549,-8.998498497,44.415391661,-8.9934863,6.0796,-1.57624,,,,,-161207.01,-116637.51,241.592,,999,,21.664,,99.94475,,207556.8,*,,,,,,54.77,0.0,,,36.168916,-25.493016,18.27376837067,-9.092274,18.797358961212,-30.4942693,156.33286742,9.8721845,38.6743557,57.6547,/L,2.6911,94.7,11.6997,119.6408,234.807,299.872,-2.55675,Eri,64.184303,39.0357122,-24.7323881,,,187.595072,-55.132733,,0.0,0.352,0.296,0.452,0.088,-39.665,0.1244953,0.46,6391.0735,4.46e-05,0.24,0.88,0.042637,226.01,,2.6938,37.6003,-25.1202,24.5,12.5
230,ztf_20180920240891_001730_zg_c06_o_q4_sciimg,58381.2410764112,zg,30,323.60456344687,35.5247468859568,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-25 09:41:51.760,2452085.904071296,9.3,,4.75,,44.446041632,-9.009224883,44.456274335,-9.004141481,5.999224,-1.64246,,,,,-164536.21,-116587.15,242.261,,999,,21.662,,99.94374,,210447.8,*,,,,,,55.3,0.0,,,36.173335,-25.498728,18.26851629388,-9.0933568,18.7796751562922,-30.7403276,156.1857957,9.8736119,38.7151362,58.4577,/L,2.7158,108.4,20.4242,118.813,235.335,299.841,-2.57157,Eri,64.184276,39.0742682,-24.755148,,,187.651192,-55.106073,,0.0,0.352,0.296,0.452,0.088,-39.676,0.1245635,0.46,6391.0304,4.46e-05,0.24,0.87,0.042636,226.017,,2.7183,37.6217,-25.1347,24.5,12.5
231,ztf_20180922233264_000689_zg_c14_o_q4_sciimg,58383.2340509109,zg,30,323.537741747214,35.4691185575246,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-26 09:41:51.760,2452086.904071296,9.3,,4.75,,44.486266498,-9.020392341,44.496596505,-9.015244028,5.917398,-1.70853,,,,,-167875.06,-116513.68,242.918,,999,,21.659,,99.94274,,213347.1,*,,,,,,55.82,0.0,,,36.177756,-25.504444,18.26326358725,-9.0944401,18.7618510573029,-30.9800858,156.03755719,9.8750401,38.7535654,59.2631,/L,2.7399,121.7,30.6841,117.9834,235.855,299.811,-2.58571,Eri,64.184249,39.1121016,-24.7781526,,,187.707325,-55.080086,,0.0,0.352,0.296,0.452,0.088,-39.686,0.1246337,0.46,6390.9691,4.47e-05,0.24,0.86,0.042636,226.024,,2.7424,37.6427,-25.1492,24.5,12.5
232,ztf_20180922258137_001730_zg_c06_o_q4_sciimg,58383.2583565111,zg,30,323.536944726074,35.4684298988522,1730,ZTF,,,McNaught (C/2006 Q1),2001-Jun-27 09:41:51.760,2452087.904071296,9.3,,4.75,,44.525935568,-9.031999721,44.536352468,-9.026793616,5.834179,-1.7744,,,,,-171223.71,-116417.14,243.564,,999,,21.656,,99.94175,,216254.4,*,,,,,,56.33,0.0,,,36.182181,-25.510163,18.25801025058,-9.095524,18.7438902903353,-31.213595,155.88818204,9.8764692,38.789809,60.0707,/L,2.7636,134.4,41.7999,117.1521,236.368,299.783,-2.59916,Eri,64.184222,39.1492078,-24.8013979,,,187.763462,-55.05478,,0.0,0.352,0.296,0.452,0.088,-39.695,0.124706,0.46,6390.8888,4.47e-05,0.24,0.86,0.042635,226.031,,2.766,37.6634,-25.1639,24.5,12.5
233,ztf_20180922311100_000689_zr_c14_o_q4_sciimg,58383.3112963112,zr,30,323.535208741795,35.4669299378493,689,ZTF,,,McNaught (C/2006 Q1),2001-Jun-28 09:41:51.760,2452088.904071296,9.3,,4.75,,44.565039619,-9.044045758,44.575539255,-9.038787977,5.749614,-1.84009,,,,,-174582.31,-116297.59,244.198,,999,,21.654,,99.94077,,219169.5,*,,,,,,56.84,0.0,,,36.186608,-25.515885,18.25275628365,-9.0966084,18.7257964413618,-31.4409395,155.73770009,9.8778992,38.8240355,60.8804,/L,2.7868,146.0,53.1096,116.3192,236.872,299.757,-2.61193,Eri,64.184195,39.1855847,-24.8248804,,,187.819594,-55.030161,,0.0,0.352,0.296,0.452,0.088,-39.704,0.1247803,0.46,6390.7888,4.47e-05,0.23,0.85,0.042635,226.038,,2.7892,37.6836,-25.1786,24.5,12.5
