,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
129,c4d_160215_005406_opi_g_v1.fits.fz ee8ee03edbae62a462903f3d6139a471,57433.035462032,g,267,39.421239405344,-71.0256246405876,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ee8ee03edbae62a462903f3d6139a471,,Hill (C/2010 G2),2008-May-24 09:28:55.645,2454610.895088484,10.8,,6.25,,244.677804299,-13.332237769,244.803462231,-13.355343755,-15.1406,5.635584,,,,,-594595.46,-123211.85,337.126,,999,,22.113,,99.99542,,618747.5,*,,,,,,22.21,0.0,,,244.98935,7.19182,10.58808798712,-11.2748142,9.58450079712355,-12.3822374,79.71186247,12.5748634,33.5637849,171.8743,/L,0.7766,46.5,84.0478,7.328,201.887,176.793,-0.3521,Sco,65.185073,245.2771565,7.9483256,,,0.851068,25.473871,,0.0,0.062,0.299,0.3,0.056,-84.44,0.0523546,0.305,2587.1968,3.86e-05,0.35,1.26,0.01726,229.9465,,0.7754,245.0705,7.5701,24.0,16.0
130,c4d_160215_005406_ooi_g_ls10.fits.fz 001eebc6fb8bb50f3e12e1a62e6a16a2,57433.035462032,g,267,39.421239405344,-71.0256246405876,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/001eebc6fb8bb50f3e12e1a62e6a16a2,,Hill (C/2010 G2),2008-May-25 09:28:55.645,2454611.895088484,10.8,,6.25,,244.573992201,-13.29465073,244.69967511,-13.317838798,-15.1727,5.616123,,,,,-597627.97,-123721.12,344.974,,999,,22.11,,99.99556,,619227.3,*,,,,,,14.71,0.0,,,244.985168,7.208733,10.58157513572,-11.277717,9.57750712984348,-11.8352397,79.65369792,12.578985,33.3865698,172.0076,/L,0.764,58.3,76.3494,7.2229,194.362,176.623,-0.25393,Sco,65.185051,245.1702057,7.9679791,,,0.812569,25.575906,,0.0,0.062,0.298,0.3,0.056,-84.579,0.0522739,0.305,2585.4709,3.86e-05,0.35,1.27,0.017248,229.964,,0.7636,245.015,7.5884,24.0,16.0
131,c4d_160215_005904_ori.fits.fz b49b673ca445ecbb15a6d1953727f0b2,57433.0388731067,r,267,39.4213826704814,-71.0254148594936,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b49b673ca445ecbb15a6d1953727f0b2,,Hill (C/2010 G2),2008-May-26 09:28:55.645,2454612.895088484,10.8,,6.25,,244.469995102,-13.25719786,244.595690498,-13.280467916,-15.1993,5.595325,,,,,-600677.89,-124209.16,352.944,,999,,22.107,,99.99554,,619202.0,*,,,,,,7.08,0.0,,,244.980981,7.225666,10.57506061891,-11.2806223,9.5708295261723,-11.2877976,79.59816198,12.5831113,33.2081817,172.0006,/L,0.7647,70.4,67.475,7.2452,186.722,176.454,-0.15553,Sco,65.185028,245.0630527,7.9873951,,,0.773703,25.677985,,0.0,0.062,0.298,0.299,0.056,-84.718,0.0521908,0.304,2583.7295,3.86e-05,0.35,1.28,0.017237,229.9816,,0.765,244.9593,7.6065,23.7,16.0
132,c4d_160215_005904_oki_r_v1.fits.fz 9573f2470bcf7da48c038917345598ca,57433.0388731067,r,267,39.4213826704814,-71.0254148594936,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9573f2470bcf7da48c038917345598ca,,Hill (C/2010 G2),2008-May-27 09:28:55.645,2454613.895088484,10.8,,6.25,,244.365850447,-13.219888147,244.491544527,-13.243237712,-15.2205,5.573178,,,,,602993.691,-124675.75,0.771,,999,,22.103,,99.99537,,618673.0,*,,,,,,359.59,0.0,,,244.976788,7.24262,10.56854443528,-11.2835301,9.5644682068492,-10.7400368,79.5452565,12.5872424,33.0285612,171.8536,/T,0.7787,82.8,57.6701,7.3936,179.23,176.284,-0.05695,Sco,65.185006,244.9557344,8.0065706,,,0.734488,25.780073,,0.0,0.061,0.298,0.299,0.055,-84.858,0.0521053,0.304,2581.9723,3.86e-05,0.36,1.29,0.017225,229.9991,,0.7797,244.9036,7.6246,23.7,16.0
133,c4d_160215_005904_ooi_r_v1.fits.fz 51ed6d60ca53a72bb735d3baa7563f13,57433.0388731067,r,267,39.4213826704814,-71.0254148594936,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/51ed6d60ca53a72bb735d3baa7563f13,,Hill (C/2010 G2),2008-May-28 09:28:55.645,2454614.895088484,10.8,,6.25,,244.261596095,-13.182730675,244.387275958,-13.206154967,-15.236,5.549667,,,,,598576.033,-125120.69,8.22,,999,,22.1,,99.99504,,617667.0,*,,,,,,352.46,0.0,,,244.97259,7.259595,10.5620265834,-11.2864403,9.55842331759902,-10.1920921,79.49498269,12.5913782,32.8476341,171.5742,/T,0.8053,95.6,47.2465,7.6606,172.121,176.115,0.04178,Sco,65.184983,244.8482897,8.0255031,,,0.694939,25.882136,,0.0,0.061,0.298,0.299,0.055,-84.998,0.0520174,0.304,2580.1987,3.86e-05,0.36,1.3,0.017213,230.0167,,0.807,244.8478,7.6426,23.7,16.0
134,c4d_160215_005904_opi_r_v1.fits.fz d6d70832cb6655eb6d06859aebc422dd,57433.0388731067,r,267,39.4213826704814,-71.0254148594936,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d6d70832cb6655eb6d06859aebc422dd,,Hill (C/2010 G2),2008-May-29 09:28:55.645,2454615.895088484,10.8,,6.25,,244.157270387,-13.145734615,244.282926702,-13.169227102,-15.2459,5.524778,,,,,594180.86,-125543.8,15.123,,999,,22.097,,99.99455,,616229.5,*,,,,,,345.88,0.0,,,244.968386,7.276591,10.55550706187,-11.289353,9.55269492182955,-9.6441153,79.44734108,12.5955188,32.6653097,171.1749,/T,0.8434,108.7,36.6036,8.0345,165.563,175.946,0.14062,Sco,65.18496,244.7407613,8.0441899,,,0.655076,25.984138,,0.0,0.061,0.297,0.298,0.055,-85.138,0.0519272,0.303,2578.4085,3.86e-05,0.36,1.31,0.017201,230.0342,,0.8457,244.792,7.6604,23.7,16.0
135,c4d_160215_005904_ooi_r_ls10.fits.fz 742a0d25a08766ac26a3e67a7ba323ce,57433.0388731067,r,267,39.4213826704814,-71.0254148594936,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/742a0d25a08766ac26a3e67a7ba323ce,,Hill (C/2010 G2),2008-May-30 09:28:55.645,2454616.895088484,10.8,,6.25,,244.052912225,-13.108909228,244.178541997,-13.132462754,-15.2501,5.498499,,,,,589808.888,-125944.89,21.392,,999,,22.094,,99.99391,,614416.2,*,,,,,,339.93,0.0,,,244.964176,7.293608,10.54898586924,-11.2922682,9.54728298803675,-9.0962856,79.40233139,12.5996641,32.481481,170.6712,/T,0.8914,122.2,26.2463,8.5009,159.643,175.777,0.23955,Sco,65.184937,244.6331949,8.0626283,,,0.614915,26.086044,,0.0,0.06,0.297,0.298,0.055,-85.278,0.0518347,0.303,2576.6011,3.86e-05,0.36,1.32,0.017189,230.0519,,0.8942,244.7361,7.6781,23.7,16.0
136,c4d_160215_010359_ori.fits.fz 0d83b61ddc3f9e7f86de280248bbcd06,57433.042304439,r,267,39.4215267864379,-71.0252038325573,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/0d83b61ddc3f9e7f86de280248bbcd06,,Hill (C/2010 G2),2008-May-31 09:28:55.645,2454617.895088484,10.8,,6.25,,243.948561141,-13.072263838,244.074169756,-13.095872312,-15.2484,5.47082,,,,,585460.813,-126323.79,27.008,,999,,22.092,,99.99311,,612284.6,*,,,,,,334.63,0.0,,,244.959961,7.310646,10.54246300409,-11.2951859,9.54218736924182,-8.5488264,79.35995243,12.6038142,32.2960319,170.079,/T,0.9479,136.0,16.786,9.0455,154.378,175.608,0.33851,Sco,65.184913,244.5256393,8.0808162,,,0.574476,26.187818,,0.0,0.06,0.297,0.298,0.055,-85.419,0.0517399,0.303,2574.7764,3.86e-05,0.37,1.33,0.017177,230.0695,,0.9511,244.6803,7.6958,23.7,16.0
137,c4d_160215_010359_oki_r_v1.fits.fz 7792965dab7b5f6c7f2791523fc146b4,57433.042304439,r,267,39.4215267864379,-71.0252038325573,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/7792965dab7b5f6c7f2791523fc146b4,,Hill (C/2010 G2),2008-Jun-01 09:28:55.645,2454618.895088484,10.8,,6.25,,243.844257345,-13.035807802,243.969858692,-13.059468147,-15.2408,5.441741,,,,,581137.306,-126680.37,31.999,,999,,22.089,,99.99216,,609888.4,*,,,,,,329.97,0.0,,,244.955741,7.327705,10.53593846496,-11.2981061,9.53740777276868,-8.0020215,79.32020173,12.6079691,32.1088519,169.4135,/T,1.0114,149.6,8.9063,9.6551,149.739,175.44,0.43747,Sco,65.184889,244.4181442,8.0987512,,,0.533777,26.289423,,0.0,0.06,0.296,0.297,0.055,-85.559,0.051643,0.302,2572.9338,3.86e-05,0.37,1.34,0.017165,230.0871,,1.0149,244.6245,7.7133,23.7,16.0
138,c4d_160215_010359_ooi_r_v1.fits.fz df1d7add29746d37b7c8515af8cbe0fd,57433.042304439,r,267,39.4215267864379,-71.0252038325573,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/df1d7add29746d37b7c8515af8cbe0fd,,Hill (C/2010 G2),2008-Jun-02 09:28:55.645,2454619.895088484,10.8,,6.25,,243.740041696,-12.999550448,243.865655257,-13.023264084,-15.2271,5.411271,,,,,576839.018,-127014.49,36.423,,999,,22.086,,99.99105,,607274.9,*,,,,,,325.87,0.0,,,244.951515,7.344785,10.52941225042,-11.3010288,9.53294372173531,-7.4562257,79.28307535,12.6121288,31.9198615,168.6875,/T,1.0806,162.0,3.2798,10.318,145.671,175.273,0.53638,Sco,65.184866,244.3107574,8.1164316,,,0.492838,26.390821,,0.0,0.059,0.296,0.297,0.055,-85.7,0.0515439,0.302,2571.0731,3.86e-05,0.37,1.35,0.017152,230.1048,,1.0844,244.5687,7.7307,23.7,16.0
139,c4d_160215_010359_opi_r_v1.fits.fz 48b786c413348e5362f8d310d05ad880,57433.042304439,r,267,39.4215267864379,-71.0252038325573,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/48b786c413348e5362f8d310d05ad880,,Hill (C/2010 G2),2008-Jun-03 09:28:55.645,2454620.895088484,10.8,,6.25,,243.635955558,-12.96350099,243.761600488,-12.987273938,-15.2073,5.379434,,,,,572566.579,-127326.04,40.343,,999,,22.084,,99.98978,,604483.7,*,,,,,,322.28,0.0,,,244.947283,7.361886,10.52288435899,-11.303954,9.52879451459935,-6.9118595,79.24856745,12.6162933,31.729039,167.9121,/T,1.1544,166.7,0.4452,11.0246,142.107,175.106,0.63522,Sco,65.184842,244.2035213,8.1338556,,,0.451681,26.491977,,0.0,0.059,0.296,0.296,0.055,-85.841,0.0514427,0.302,2569.1939,3.86e-05,0.37,1.36,0.01714,230.1225,,1.1584,244.513,7.748,23.7,16.0
140,c4d_160215_010359_ooi_r_ls10.fits.fz 6781a8a44d2d29913af5c7af073bbb63,57433.042304439,r,267,39.4215267864379,-71.0252038325573,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/6781a8a44d2d29913af5c7af073bbb63,,Hill (C/2010 G2),2008-Jun-04 09:28:55.645,2454621.895088484,10.8,,6.25,,243.532040536,-12.927668447,243.657728776,-12.951509568,-15.1815,5.346269,,,,,568320.598,-127614.9,43.826,,999,,22.081,,99.98836,,601547.2,*,,,,,,319.13,0.0,,,244.943046,7.379008,10.51635478921,-11.3068816,9.52495919370249,-6.3693833,79.21667006,12.6204627,31.536442,167.0964,/T,1.2319,157.8,0.6808,11.7669,138.982,174.939,0.73394,Sco,65.184817,244.0964717,8.1510219,,,0.410325,26.592852,,0.0,0.059,0.295,0.296,0.055,-85.981,0.0513395,0.301,2567.296,3.86e-05,0.38,1.37,0.017127,230.1402,,1.2362,244.4573,7.7652,23.7,16.0
141,c4d_160215_012203_ori.fits.fz 91af8ff3473f22abcc8d436704ebac60,57433.0545082315,i,333,39.422039345723,-71.0244532993183,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/91af8ff3473f22abcc8d436704ebac60,,Hill (C/2010 G2),2008-Jun-13 09:28:55.645,2454630.895088484,10.8,,6.25,,242.611114202,-12.616283306,242.736682503,-12.640753371,-14.6895,4.994888,,,,,531375.486,-129174.43,63.372,,999,,22.061,,99.96907,,571629.5,*,,,,,,302.75,0.0,,,244.904656,7.534068,10.45751288606,-11.3333443,9.50429842558752,-1.6277979,79.04483969,12.6582053,29.7533025,158.786,/T,2.0107,40.8,76.1677,19.3155,122.702,173.48,1.61054,Sco,65.184587,243.1470951,8.2938688,,,0.032749,27.482239,,0.0,0.057,0.292,0.292,0.055,-87.23,0.0503258,0.297,2549.3347,3.86e-05,0.41,1.48,0.017007,230.3006,,2.0155,243.9638,7.9149,23.7,16.0
142,c4d_160215_012203_oki_i_v1.fits.fz 59a74bd1195de4fcfa3f732b600a467d,57433.0545082315,i,333,39.422039345723,-71.0244532993183,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/59a74bd1195de4fcfa3f732b600a467d,,Hill (C/2010 G2),2008-Jun-14 09:28:55.645,2454631.895088484,10.8,,6.25,,242.511068801,-12.583056213,242.636605324,-12.607575977,-14.6081,4.95047,,,,,527416.874,-129230.67,64.784,,999,,22.059,,99.96625,,568103.1,*,,,,,,301.69,0.0,,,244.900362,7.551404,10.45096644929,-11.3362972,9.5035051289501,-1.1199055,79.03824204,12.6624234,29.5525438,157.8064,/T,2.1006,29.8,83.7833,20.206,121.656,173.323,1.70595,Sco,65.18456,243.0439131,8.30845,,,359.990582,27.578397,,0.0,0.056,0.292,0.292,0.055,-87.366,0.0502046,0.297,2547.2385,3.86e-05,0.41,1.49,0.016993,230.3186,,2.1054,243.9101,7.9309,23.7,16.0
143,c4d_160215_012203_ooi_i_v1.fits.fz f5753dab44b4b0ac57befd7f5d2b52a4,57433.0545082315,i,333,39.422039345723,-71.0244532993183,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f5753dab44b4b0ac57befd7f5d2b52a4,,Hill (C/2010 G2),2008-Jun-15 09:28:55.645,2454632.895088484,10.8,,6.25,,242.411609296,-12.550129187,242.53712381,-12.574699415,-14.5217,4.905035,,,,,523488.021,-129263.37,66.109,,999,,22.057,,99.9633,,564556.2,*,,,,,,300.73,0.0,,,244.896063,7.568762,10.44441831733,-11.3392528,9.50300397505441,-0.6161846,79.03407407,12.6666464,29.3516033,156.8212,/T,2.1906,19.9,90.1076,21.102,120.697,173.167,1.80083,Sco,65.184533,242.9413391,8.322775,,,359.948445,27.673909,,0.0,0.056,0.291,0.291,0.055,-87.502,0.0500819,0.297,2545.1219,3.86e-05,0.41,1.5,0.016979,230.3365,,2.1954,243.8567,7.9469,23.7,16.0
144,c4d_160215_012203_opi_i_v1.fits.fz 27adb9dde4d85ffc33c74b0829120488,57433.0545082315,i,333,39.422039345723,-71.0244532993183,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/27adb9dde4d85ffc33c74b0829120488,,Hill (C/2010 G2),2008-Jun-16 09:28:55.645,2454633.895088484,10.8,,6.25,,242.312769402,-12.517508976,242.438271375,-12.542132185,-14.4303,4.858597,,,,,519588.92,-129272.52,67.358,,999,,22.056,,99.96023,,560992.0,*,,,,,,299.84,0.0,,,244.891757,7.586142,10.43786848863,-11.3422109,9.5027925307868,-0.1167167,79.03231554,12.6708744,29.1505355,155.8311,/T,2.2805,13.6,94.9705,22.0028,119.814,173.012,1.89516,Sco,65.184506,242.8394076,8.3368445,,,359.906361,27.768745,,0.0,0.056,0.291,0.291,0.055,-87.636,0.0499578,0.296,2542.9848,3.86e-05,0.42,1.51,0.016965,230.3545,,2.2853,243.8036,7.9627,23.7,16.0
145,c4d_160215_012203_ooi_i_ls10.fits.fz f5c0342fbf99cf17e5aa4c81f1c30af0,57433.0545082315,i,333,39.422039345723,-71.0244532993183,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f5c0342fbf99cf17e5aa4c81f1c30af0,,Hill (C/2010 G2),2008-Jun-17 09:28:55.645,2454634.895088484,10.8,,6.25,,242.214582371,-12.485202249,242.34007938,-12.50988221,-14.3341,4.811167,,,,,515719.531,-129258.13,68.538,,999,,22.054,,99.95705,,557412.7,*,,,,,,299.02,0.0,,,244.887446,7.603544,10.43131696162,-11.3451715,9.50286831718597,0.3784208,79.03294584,12.6751074,28.9493873,154.8369,/T,2.3702,16.0,98.2272,22.9079,119.0,172.859,1.98889,Sco,65.184479,242.7381512,8.3506595,,,359.864347,27.862875,,0.0,0.056,0.29,0.291,0.055,-87.77,0.0498321,0.296,2540.8272,3.86e-05,0.42,1.52,0.016951,230.3725,,2.3749,243.7508,7.9785,23.7,16.0
146,c4d_160215_012808_ori.fits.fz 3e6073c11dc8e7d4f95db6b86cb24287,57433.0586960402,i,333,39.4222152336884,-71.0241957490833,Field21,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/3e6073c11dc8e7d4f95db6b86cb24287,,Hill (C/2010 G2),2008-Jun-18 09:28:55.645,2454635.895088484,10.8,,6.25,,242.117081016,-12.453215603,242.242577414,-12.477956677,-14.233,4.762757,,,,,511879.775,-129220.18,69.659,,999,,22.052,,99.95376,,553820.7,*,,,,,,298.27,0.0,,,244.883129,7.620967,10.42476373472,-11.3481347,9.50322881189484,0.8691548,79.03594398,12.6793453,28.7481976,153.8391,/T,2.4596,24.6,99.7632,23.8169,118.245,172.707,2.082,Sco,65.184451,242.6376007,8.3642208,,,359.822424,27.956271,,0.0,0.056,0.29,0.29,0.055,-87.903,0.0497051,0.295,2538.6491,3.86e-05,0.42,1.53,0.016936,230.3905,,2.4643,243.6984,7.9941,23.7,16.0
