,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
29,rings.v3.skycell.1557.016.wrp.y.55757_36543,55757.3659977111,y,30,225.872030843824,8.68866371529195,1557.016,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-17 03:43:02.453,2455425.654889502,6.4,10.7,10.0,5.0,0.03,,,205.611577461,-8.596355119,205.753794306,-8.650553091,19.44064,3.309644,,,,,207570.243,-79630.19,107.247,,999,,18.405,18.999,99.46675,,226339.7,*,,,,,,290.06,0.0,,,215.242984,2.004727,6.184990586877,3.758771,6.58071289933875,28.4788344,54.7301203,16.8609806,38.659259,62.8721,/T,8.378,32.4,54.3324,108.9016,110.065,232.738,-7.11692,Vir,66.182911,207.0128338,1.883445,,,323.78812,52.199202,,0.0,0.306,0.173,0.307,0.172,4.597,0.165831,0.352,6597.0859,8.6e-05,1.91,6.93,0.044011,25.9892,,8.3754,211.0516,1.9482,19.7,14.5
30,rings.v3.skycell.1557.016.wrp.z.55767_25581,55767.2563882111,z,30,225.92653169029,8.67378076027723,1557.016,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-18 03:43:02.453,2455426.654889502,6.4,10.7,10.0,5.0,0.03,,,205.74336734,-8.574761715,205.885578956,-8.628887947,19.65347,3.18721,,,,,205041.276,-78398.46,107.369,,999,,18.412,19.003,99.47553,,223294.7,*,,,,,,289.96,0.0,,,215.287826,2.080346,6.187164671539,3.7706064,6.5971071758792,28.2927909,54.86646734,16.8579839,38.7385703,62.0263,/T,8.3087,45.0,64.5616,109.8167,109.971,232.703,-7.05307,Vir,66.18289,207.1267773,1.9503462,,,324.000611,52.177734,,0.0,0.305,0.173,0.305,0.171,4.87,0.1643922,0.35,6605.8796,8.64e-05,1.92,6.97,0.04407,26.0772,,8.3061,211.1309,2.0196,20.9,14.5
31,rings.v3.skycell.1557.014.wrp.i.55787_28162,55787.2822786167,i,45,226.651949743914,8.41876149539889,1557.014,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-19 03:43:02.453,2455427.654889502,6.4,10.7,10.0,5.0,0.03,,,205.876573191,-8.553976805,206.018783363,-8.608034388,19.863,3.067345,,,,,202513.894,-77157.27,107.484,,999,,18.419,19.007,99.48443,,220255.0,*,,,,,,289.87,0.0,,,215.332642,2.15591,6.189345587546,3.7824248,6.61339261049551,28.1019447,55.00190917,16.8549794,38.8167581,61.1819,/T,8.2379,57.4,73.9143,110.7319,109.873,232.668,-6.98765,Vir,66.182869,207.2423619,2.0169496,,,324.214621,52.154615,,0.0,0.303,0.172,0.304,0.171,5.149,0.1629569,0.349,6614.746,8.68e-05,1.93,7.01,0.044129,26.1652,,8.2351,211.2111,2.0908,21.5,14.5
32,rings.v3.skycell.1738.027.wrp.z.56026_52223,56026.5228025111,z,30,250.117671232889,17.1888814116877,1738.027,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-23 03:43:02.453,2455431.654889502,6.4,10.7,10.0,5.0,0.03,,,206.423128423,-8.478584928,206.565285067,-8.53236148,20.66978,2.612927,,,,,192413.26,-72102.67,107.871,,999,,18.446,19.022,99.52123,,208147.0,*,,,,,,289.44,0.0,,,215.511631,2.457621,6.198137368033,3.8295268,6.67739183002711,27.2923263,55.53417445,16.842884,39.119531,57.8186,/T,7.9384,105.1,97.7806,114.3949,109.449,232.524,-6.7107,Vir,66.182789,207.72051,2.2805075,,,325.08487,52.045901,,0.0,0.297,0.17,0.298,0.168,6.331,0.1572621,0.342,6650.9151,8.85e-05,1.97,7.17,0.04437,26.5163,,7.9353,211.5397,2.3737,20.9,14.5
33,rings.v3.skycell.1738.027.wrp.z.56026_52271,56026.5232866111,z,30,250.117651868889,17.1889307898874,1738.027,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-24 03:43:02.453,2455432.654889502,6.4,10.7,10.0,5.0,0.03,,,206.563098127,-8.461591348,206.705218982,-8.515288418,20.86404,2.505446,,,,,189888.662,-70817.73,107.948,,999,,18.452,19.026,99.53068,,205132.0,*,,,,,,289.33,0.0,,,215.556311,2.532911,6.200352292899,3.8412593,6.69309284079603,27.078651,55.66475577,16.8398409,39.1929343,56.9811,/T,7.8596,116.7,99.6269,115.3111,109.334,232.487,-6.63777,Vir,66.182769,207.8438649,2.3457134,,,325.305745,52.014729,,0.0,0.296,0.169,0.297,0.167,6.643,0.1558526,0.341,6660.1276,8.9e-05,1.98,7.2,0.044432,26.604,,7.8565,211.6237,2.444,20.9,14.5
34,rings.v3.skycell.1738.037.wrp.z.56026_52271,56026.5232866111,z,30,250.117651868889,17.1889307898874,1738.037,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-25 03:43:02.453,2455433.654889502,6.4,10.7,10.0,5.0,0.03,,,206.704361162,-8.445307088,206.846438379,-8.498919668,21.05546,2.400372,,,,,187363.656,-69524.75,108.018,,999,,18.459,19.029,99.54021,,202121.6,*,,,,,,289.21,0.0,,,215.600964,2.608145,6.202573989867,3.8529746,6.70866915917676,26.8605299,55.79430006,16.8367901,39.265466,56.1449,/T,7.7794,128.3,99.6894,116.2276,109.215,232.45,-6.56342,Vir,66.18275,207.9687007,2.4106582,,,325.527853,51.981984,,0.0,0.294,0.169,0.296,0.166,6.962,0.1544498,0.339,6669.406,8.94e-05,1.99,7.24,0.044493,26.6916,,7.7762,211.7085,2.5141,20.9,14.5
35,rings.v3.skycell.1738.027.wrp.z.56026_53318,56026.5337500111,z,30,250.117233332889,17.1899980566876,1738.027,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-26 03:43:02.453,2455434.654889502,6.4,10.7,10.0,5.0,0.03,,,206.846898814,-8.429716166,206.988927474,-8.483239683,21.24412,2.297688,,,,,184837.943,-68223.96,108.079,,999,,18.465,19.033,99.54981,,199115.6,*,,,,,,289.09,0.0,,,215.645591,2.683324,6.204802449016,3.8646726,6.72411822051773,26.6379713,55.92278599,16.8337317,39.3371307,55.3099,/T,7.6977,139.8,97.9775,117.1443,109.092,232.412,-6.48766,Vir,66.182732,208.0949976,2.475348,,,325.751149,51.947681,,0.0,0.292,0.168,0.294,0.166,7.288,0.1530542,0.338,6678.7491,8.98e-05,2.0,7.27,0.044556,26.7791,,7.6944,211.7939,2.5841,20.9,14.5
36,rings.v3.skycell.1738.027.wrp.z.56026_53367,56026.5342383111,z,30,250.117213800889,17.1900478632876,1738.027,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-27 03:43:02.453,2455435.654889502,6.4,10.7,10.0,5.0,0.03,,,206.990692761,-8.414802698,207.132671716,-8.468233596,21.43005,2.197382,,,,,182311.234,-66915.61,108.133,,999,,18.472,19.036,99.55948,,196113.8,*,,,,,,288.96,0.0,,,215.69019,2.758448,6.20703766041,3.8763533,6.73943746177042,26.4109727,56.05019223,16.8306657,39.4079227,54.4761,/T,7.6145,151.2,94.5433,118.0613,108.966,232.374,-6.41052,Vir,66.182713,208.2227371,2.5397892,,,325.975589,51.911831,,0.0,0.291,0.168,0.293,0.165,7.62,0.1516662,0.336,6688.1559,9.02e-05,2.01,7.31,0.044619,26.8666,,7.6112,211.8801,2.6539,20.9,14.5
37,rings.v3.skycell.1738.037.wrp.z.56026_53367,56026.5342383111,z,30,250.117213800889,17.1900478632876,1738.037,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-28 03:43:02.453,2455436.654889502,6.4,10.7,10.0,5.0,0.03,,,207.135725024,-8.400550872,207.277657249,-8.453887071,21.61332,2.099446,,,,,179783.25,-65599.92,108.177,,999,,18.478,19.039,99.56921,,193116.3,*,,,,,,288.83,0.0,,,215.734763,2.833516,6.209279614105,3.8880167,6.75462431546667,26.1795216,56.17649744,16.8275922,39.4778268,53.6434,/T,7.5299,162.3,89.4784,118.9785,108.835,232.335,-6.33202,Vir,66.182695,208.3519018,2.603988,,,326.201129,51.874448,,0.0,0.289,0.168,0.291,0.164,7.96,0.1502862,0.334,6697.6251,9.07e-05,2.02,7.34,0.044682,26.954,,7.5266,211.967,2.7236,20.9,14.5
38,rings.v3.skycell.1738.037.wrp.y.56027_62767,56027.6282428111,y,30,250.072328019186,17.3012698473147,1738.037,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-29 03:43:02.453,2455437.654889502,6.4,10.7,10.0,5.0,0.03,,,207.281977917,-8.386944932,207.423870354,-8.440186112,21.79395,2.003872,,,,,177253.728,-64277.16,108.214,,999,,18.485,19.042,99.57899,,190122.8,*,,,,,,288.7,0.0,,,215.77931,2.908528,6.21152830014,3.8996628,6.7696762043348,25.9435966,56.30168018,16.8245111,39.5468182,52.8119,/T,7.444,171.4,82.9108,119.8959,108.7,232.296,-6.25219,Vir,66.182678,208.4824743,2.6679507,,,326.427728,51.835545,,0.0,0.288,0.167,0.29,0.164,8.307,0.1489148,0.333,6707.1558,9.11e-05,2.03,7.38,0.044745,27.0413,,7.4405,212.0546,2.7931,19.7,14.5
39,rings.v3.skycell.1738.037.wrp.y.56027_63663,56027.6372080111,y,30,250.071953348536,17.3021790680149,1738.037,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Aug-30 03:43:02.453,2455438.654889502,6.4,10.7,10.0,5.0,0.03,,,207.429433996,-8.373969147,207.571296888,-8.427116825,21.97198,1.91066,,,,,174722.412,-62947.58,108.241,,999,,18.491,19.045,99.58881,,187133.3,*,,,,,,288.56,0.0,,,215.82383,2.983483,6.213783708546,3.9112915,6.78459053623225,25.7031675,56.4257189,16.8214226,39.6148621,51.9815,/T,7.3566,169.1,75.0047,120.8137,108.56,232.256,-6.17105,Vir,66.182661,208.6144369,2.7316839,,,326.655344,51.795134,,0.0,0.286,0.167,0.288,0.163,8.66,0.1475523,0.331,6716.7467,9.16e-05,2.04,7.41,0.044809,27.1286,,7.3531,212.1428,2.8624,19.7,14.5
40,rings.v3.skycell.1737.092.wrp.i.56056_57230,56056.5729595167,i,45,248.202987366358,19.8712820537153,1737.092,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-06 03:43:02.453,2455445.654889502,6.4,10.7,10.0,5.0,0.03,,,208.493869087,-8.299453521,208.635756194,-8.352046351,23.14556,1.325098,,,,,156934.806,-53471.54,108.171,,999,,18.534,19.063,99.65804,,166311.1,*,,,,,,287.44,0.0,,,216.134737,3.506592,6.229758953816,3.992205,6.88491584087046,23.8895379,57.26009902,16.7995951,40.0585046,46.1975,/T,6.7088,78.7,7.8678,127.2456,107.448,231.968,-5.56814,Vir,66.182555,209.5752769,3.1719437,,,328.273707,51.471192,,0.0,0.274,0.165,0.278,0.158,11.341,0.1383001,0.32,6785.4773,9.47e-05,2.1,7.62,0.045268,27.7377,,6.7048,212.7785,3.3439,21.5,14.5
41,rings.v3.skycell.1737.092.wrp.i.56056_58316,56056.5838208167,i,45,248.202095382096,19.8720725149929,1737.092,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-07 03:43:02.453,2455446.654889502,6.4,10.7,10.0,5.0,0.03,,,208.650325523,-8.290945127,208.79219386,-8.343454872,23.3022,1.251351,,,,,154381.918,-52096.95,108.121,,999,,18.54,19.065,99.6679,,163350.9,*,,,,,,287.26,0.0,,,216.179048,3.581094,6.232067780882,4.0036942,6.89863290234717,23.6111187,57.37418034,16.7964475,40.1156849,45.3752,/T,6.6113,64.0,2.6462,128.1653,107.267,231.926,-5.47731,Vir,66.182541,209.7175218,3.2340807,,,328.508001,51.419222,,0.0,0.272,0.164,0.276,0.158,11.754,0.137024,0.318,6795.5102,9.51e-05,2.11,7.65,0.045335,27.8245,,6.6073,212.8718,3.4122,21.5,14.5
42,rings.v3.skycell.1822.007.wrp.g.56063_54053,56063.5411786426,g,43,247.612670889648,20.3445004638149,1822.007,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-08 03:43:02.453,2455447.654889502,6.4,10.7,10.0,5.0,0.03,,,208.807823341,-8.282920543,208.949658548,-8.335338757,23.45571,1.180212,,,,,151825.741,-50717.99,108.059,,999,,18.546,19.067,99.67774,,160394.2,*,,,,,,287.08,0.0,,,216.223334,3.655539,6.234383240077,4.0151658,6.91218777612046,23.3279189,57.48691278,16.7932928,40.1708322,44.5539,/T,6.5127,49.1,0.2759,129.0852,107.079,231.883,-5.38537,Vir,66.182529,209.8609322,3.2960493,,,328.742948,51.365879,,0.0,0.271,0.164,0.275,0.157,12.175,0.1357607,0.317,6805.5931,9.56e-05,2.11,7.68,0.045402,27.9112,,6.5087,212.9657,3.4803,21.5,14.5
43,rings.v3.skycell.1822.007.wrp.g.56063_55105,56063.5516958426,g,43,247.611756769681,20.3451639238485,1822.007,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-09 03:43:02.453,2455448.654889502,6.4,10.7,10.0,5.0,0.03,,,208.966341174,-8.27536226,209.108136168,-8.327681424,23.60596,1.111716,,,,,149266.212,-49334.95,107.987,,999,,18.552,19.069,99.68753,,157441.2,*,,,,,,286.88,0.0,,,216.267594,3.729926,6.236705321318,4.0266199,6.92557775264705,23.0401307,57.59827382,16.7901308,40.2238496,43.7337,/T,6.413,34.3,0.9872,130.0052,106.886,231.839,-5.29236,Vir,66.182516,210.0054897,3.3578562,,,328.978507,51.311179,,0.0,0.269,0.164,0.273,0.157,12.603,0.1345104,0.315,6815.725,9.6e-05,2.12,7.71,0.04547,27.9978,,6.4089,213.0601,3.5484,21.5,14.5
44,rings.v3.skycell.1822.007.wrp.r.56063_56152,56063.5621499815,r,40,247.610848130774,20.3458234057775,1822.007,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-10 03:43:02.453,2455449.654889502,6.4,10.7,10.0,5.0,0.03,,,209.125856804,-8.26825264,209.267614463,-8.320468471,23.75284,1.04587,,,,,146703.273,-47948.12,107.903,,999,,18.558,19.071,99.69728,,154491.8,*,,,,,,286.68,0.0,,,216.311828,3.804256,6.239034014507,4.0380564,6.9388002551365,22.7480166,57.70824202,16.7869617,40.2747163,42.9144,/T,6.3122,20.2,4.6747,130.9252,106.685,231.795,-5.19829,Vir,66.182504,210.1511784,3.4195083,,,329.214634,51.255143,,0.0,0.267,0.164,0.272,0.156,13.039,0.1332736,0.313,6825.9047,9.65e-05,2.13,7.73,0.045538,28.0844,,6.308,213.155,3.6163,21.5,14.5
45,rings.v3.skycell.1822.007.wrp.r.56063_57123,56063.5718625815,r,40,247.610003943958,20.3464361089606,1822.007,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-11 03:43:02.453,2455450.654889502,6.4,10.7,10.0,5.0,0.03,,,209.286347503,-8.261574073,209.42807932,-8.313686477,23.89631,0.982659,,,,,144136.869,-46557.8,107.807,,999,,18.563,19.073,99.70697,,151546.1,*,,,,,,286.48,0.0,,,216.356037,3.878528,6.241369309531,4.0494753,6.95185287036238,22.4518735,57.81679731,16.7837854,40.3234863,42.0961,/T,6.2104,9.09,10.9305,131.8452,106.477,231.751,-5.10321,Vir,66.182493,210.2979808,3.481012,,,329.451286,51.19779,,0.0,0.265,0.164,0.27,0.156,13.484,0.1320508,0.312,6836.1309,9.7e-05,2.13,7.76,0.045606,28.1709,,6.2061,213.2506,3.6841,21.5,14.5
46,rings.v3.skycell.1821.030.wrp.r.56081_51337,56081.5139941815,r,40,246.01420076421,21.2338046813624,1821.030,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-12 03:43:02.453,2455451.654889502,6.4,10.7,10.0,5.0,0.03,,,209.447790428,-8.255309126,209.589512199,-8.307321516,24.03637,0.922045,,,,,141566.936,-45164.3,107.699,,999,,18.569,19.075,99.7166,,148604.2,*,,,,,,286.26,0.0,,,216.400221,3.952742,6.243711196263,4.0608765,6.96473335633081,22.1519913,57.92392105,16.7806021,40.3702689,41.2789,/T,6.1075,13.1,19.1536,132.7653,106.262,231.707,-5.00713,Vir,66.182481,210.4458751,3.5423738,,,329.688422,51.139139,,0.0,0.263,0.164,0.269,0.155,13.936,0.1308423,0.31,6846.4024,9.74e-05,2.14,7.78,0.045674,28.2574,,6.1032,213.3466,3.7518,21.5,14.5
47,rings.v3.skycell.1821.031.wrp.r.56081_51337,56081.5139941815,r,40,246.01420076421,21.2338046813624,1821.031,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-13 03:43:02.453,2455452.654889502,6.4,10.7,10.0,5.0,0.03,,,209.610162972,-8.249440649,209.751889933,-8.301358282,24.17308,0.86398,,,,,138993.404,-43767.89,107.579,,999,,18.575,19.076,99.72616,,145666.0,*,,,,,,286.04,0.0,,,216.444379,4.026898,6.246059664559,4.0722602,6.97743962898085,21.8486235,58.0295959,16.7774116,40.4152001,40.4628,/T,6.0036,25.3,28.6792,133.6853,106.039,231.662,-4.91008,Vir,66.182471,210.5948347,3.6035998,,,329.925999,51.079211,,0.0,0.262,0.164,0.267,0.154,14.396,0.1296486,0.309,6856.7182,9.79e-05,2.15,7.81,0.045743,28.3438,,5.9993,213.4431,3.8194,21.5,14.5
48,rings.v3.skycell.1821.030.wrp.r.56081_52303,56081.5236666815,r,40,246.013345957022,21.2341496671958,1821.030,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-14 03:43:02.453,2455453.654889502,6.4,10.7,10.0,5.0,0.03,,,209.773443001,-8.243951822,209.915186305,-8.295780033,24.30653,0.808411,,,,,136416.201,-42368.87,107.445,,999,,18.58,19.078,99.73565,,142731.5,*,,,,,,285.81,0.0,,,216.488512,4.100996,6.248414704259,4.0836261,6.98996973646481,21.5419736,58.13380562,16.7742141,40.4584181,39.6476,/T,5.8988,38.0,38.8815,134.6053,105.808,231.616,-4.81209,Vir,66.18246,210.7448296,3.6646962,,,330.163978,51.018024,,0.0,0.26,0.164,0.266,0.154,14.864,0.1284699,0.307,6867.077,9.84e-05,2.15,7.83,0.045812,28.4301,,5.8944,213.5402,3.8869,21.5,14.5
49,rings.v3.skycell.1821.031.wrp.r.56081_52303,56081.5236666815,r,40,246.013345957022,21.2341496671958,1821.031,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-15 03:43:02.453,2455454.654889502,6.4,10.7,10.0,5.0,0.03,,,209.937608976,-8.238826165,210.079374125,-8.290569063,24.43681,0.755289,,,,,133835.246,-40967.51,107.297,,999,,18.586,19.08,99.74504,,139800.9,*,,,,,,285.57,0.0,,,216.53262,4.175036,6.250776305188,4.0949744,7.00232183041429,21.2321974,58.23653486,16.7710095,40.500048,38.8336,/T,5.793,50.5,49.2273,135.5251,105.567,231.571,-4.71319,Vir,66.18245,210.8958286,3.7256691,,,330.402317,50.955598,,0.0,0.258,0.164,0.264,0.153,15.341,0.1273067,0.306,6877.4776,9.88e-05,2.16,7.85,0.045882,28.5164,,5.7885,213.6377,3.9543,21.5,14.5
50,rings.v3.skycell.1821.030.wrp.i.56081_53391,56081.5345756167,i,45,246.012381879874,21.2345387525512,1821.030,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-16 03:43:02.453,2455455.654889502,6.4,10.7,10.0,5.0,0.03,,,210.102639978,-8.234047508,210.244426868,-8.285707302,24.564,0.704567,,,,,131250.46,-39564.08,107.136,,999,,18.591,19.081,99.75435,,136874.0,*,,,,,,285.32,0.0,,,216.576702,4.249018,6.25314445715,4.1063049,7.01449414057378,20.9194116,58.33776887,16.767798,40.5401954,38.0205,/T,5.6863,62.8,59.2878,136.4448,105.318,231.524,-4.61339,Vir,66.18244,211.0478014,3.7865243,,,330.640981,50.891952,,0.0,0.256,0.164,0.263,0.153,15.826,0.1261594,0.304,6887.9191,9.93e-05,2.17,7.87,0.045951,28.6026,,5.6818,213.7357,4.0217,21.5,14.5
51,rings.v3.skycell.1821.031.wrp.i.56081_53391,56081.5345756167,i,45,246.012381879874,21.2345387525512,1821.031,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-17 03:43:02.453,2455456.654889502,6.4,10.7,10.0,5.0,0.03,,,210.268515686,-8.229599963,210.410319615,-8.281176791,24.68821,0.656207,,,,,128661.762,-38158.83,106.96,,999,,18.596,19.082,99.76356,,133950.8,*,,,,,,285.06,0.0,,,216.62076,4.32294,6.255519149935,4.1176176,7.02648495534118,20.6037042,58.43749344,16.7645795,40.5789467,37.2086,/T,5.5788,74.8,68.7243,137.3643,105.058,231.478,-4.51274,Vir,66.182431,211.200719,3.8472679,,,330.879931,50.827105,,0.0,0.254,0.164,0.261,0.152,16.319,0.1250282,0.302,6898.4002,9.97e-05,2.17,7.89,0.046021,28.6887,,5.5742,213.8342,4.0889,21.5,14.5
52,rings.v3.skycell.1821.030.wrp.i.56081_54450,56081.5451563167,i,45,246.011446810512,21.2349161308512,1821.030,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-18 03:43:02.453,2455457.654889502,6.4,10.7,10.0,5.0,0.03,,,210.435216327,-8.225467888,210.577029446,-8.276959992,24.80949,0.610175,,,,,126069.073,-36752.03,106.768,,999,,18.602,19.083,99.77266,,131031.5,*,,,,,,284.79,0.0,,,216.664793,4.396805,6.257900373312,4.1289126,7.03829260800436,20.2851438,58.53569469,16.761354,40.6163727,36.3976,/T,5.4704,86.6,77.2666,138.2836,104.789,231.431,-4.41124,Vir,66.182422,211.3545544,3.9079058,,,331.119133,50.761075,,0.0,0.253,0.164,0.26,0.152,16.82,0.1239135,0.301,6908.92,0.0001002,2.18,7.91,0.046091,28.7748,,5.4658,213.9331,4.156,21.5,14.5
53,rings.v3.skycell.1821.031.wrp.i.56081_54450,56081.5451563167,i,45,246.011446810512,21.2349161308512,1821.031,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Sep-19 03:43:02.453,2455458.654889502,6.4,10.7,10.0,5.0,0.03,,,210.602722631,-8.221635856,210.744535501,-8.273039955,24.92794,0.566439,,,,,123472.318,-35343.94,106.561,,999,,18.607,19.085,99.78165,,128116.0,*,,,,,,284.51,0.0,,,216.7088,4.47061,6.260288117032,4.1401897,7.04991546717049,19.9637849,58.63235906,16.7581216,40.6525323,35.5878,/T,5.3612,98.3,84.6908,139.2026,104.508,231.384,-4.30893,Vir,66.182414,211.509283,3.9684439,,,331.358553,50.69388,,0.0,0.251,0.164,0.258,0.151,17.33,0.1228156,0.299,6919.4772,0.0001007,2.18,7.93,0.046162,28.8608,,5.3566,214.0324,4.2231,21.5,14.5
54,rings.v3.skycell.1736.083.wrp.z.56173_23860,56173.2391897111,z,30,243.311059991986,19.584702041064,1736.083,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Oct-02 03:43:02.453,2455471.654889502,6.4,10.7,10.0,5.0,0.03,,,212.845539286,-8.192363089,212.987397784,-8.24247771,26.23152,0.199181,,,,,89315.427,-17041.34,101.962,,999,,18.67,19.092,99.88557,,90596.58,*,,,,,,279.43,0.0,,,217.278673,5.424675,6.291917442683,4.2851579,7.18347785777414,15.5363284,59.74316359,16.7154817,41.018534,25.1657,/T,3.8821,102.2,39.1968,151.1019,99.407,230.742,-2.9148,Vir,66.182346,213.5933314,4.7491174,,,334.477241,49.722529,,0.0,0.226,0.166,0.24,0.146,24.776,0.1102199,0.281,7059.6843,0.0001069,2.24,8.13,0.047097,29.9728,,3.877,215.3594,5.0887,20.9,14.5
55,rings.v3.skycell.1736.083.wrp.z.56173_25007,56173.2506592111,z,30,243.311626298548,19.5841855949667,1736.083,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Oct-03 03:43:02.453,2455472.654889502,6.4,10.7,10.0,5.0,0.03,,,213.022490095,-8.191179628,213.164376586,-8.241206856,26.31411,0.18638,,,,,86655.794,-15643.37,101.41,,999,,18.674,19.092,99.89238,,87746.74,*,,,,,,278.87,0.0,,,217.322341,5.497644,6.294395386218,4.296183,7.19234670675796,15.1755858,59.81692356,16.7121549,41.0378509,24.3741,/T,3.765,88.4,28.4304,152.0105,98.852,230.69,-2.8034,Vir,66.182344,213.7585436,4.8089021,,,334.716699,49.640921,,0.0,0.225,0.167,0.239,0.146,25.415,0.1093908,0.28,7070.6645,0.0001074,2.24,8.14,0.04717,30.0578,,3.7598,215.4638,5.155,20.9,14.5
56,rings.v3.skycell.1736.083.wrp.y.56174_22308,56174.2236667111,y,30,243.360050641159,19.5403794424449,1736.083,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Oct-04 03:43:02.453,2455473.654889502,6.4,10.7,10.0,5.0,0.03,,,213.199987613,-8.190074623,213.34188838,-8.240009862,26.39394,0.175886,,,,,83991.532,-14248.29,100.819,,999,,18.678,19.092,99.899,,84904.01,*,,,,,,278.28,0.0,,,217.365984,5.570553,6.296879694681,4.3071899,7.20100632617108,14.8117814,59.88894342,16.7088215,41.0554234,23.5844,/T,3.6476,74.3,18.5422,152.9172,98.263,230.638,-2.69152,Vir,66.182343,213.9243356,4.8686815,,,334.955975,49.558424,,0.0,0.223,0.167,0.238,0.145,26.064,0.1085832,0.279,7081.6681,0.0001078,2.24,8.15,0.047244,30.1428,,3.6424,215.5685,5.2212,19.7,14.5
57,rings.v3.skycell.1736.083.wrp.y.56174_23487,56174.2354526111,y,30,243.360652704217,19.5398490769448,1736.083,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Oct-05 03:43:02.453,2455474.654889502,6.4,10.7,10.0,5.0,0.03,,,213.378012796,-8.189032555,213.519913657,-8.23886878,26.47087,0.167737,,,,,81322.693,-12856.43,100.184,,999,,18.682,19.092,99.90541,,82069.12,*,,,,,,277.66,0.0,,,217.409604,5.643402,6.299370357653,4.3181787,7.20945495866103,14.4449635,59.95920855,16.7054816,41.0710734,22.797,/T,3.5299,59.9,10.2273,153.822,97.635,230.586,-2.57918,Vir,66.182343,214.090684,4.928462,,,335.195045,49.475061,,0.0,0.221,0.168,0.236,0.145,26.723,0.1077974,0.277,7092.6943,0.0001083,2.25,8.16,0.047317,30.2278,,3.5248,215.6735,5.2874,19.7,14.5
58,rings.v3.skycell.1736.083.wrp.z.56174_25087,56174.2514478111,z,30,243.36146979235,19.539129292945,1736.083,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Oct-06 03:43:02.453,2455475.654889502,6.4,10.7,10.0,5.0,0.03,,,213.556545628,-8.188037673,213.698436802,-8.237767215,26.54474,0.161965,,,,,78649.345,-11468.1,99.503,,999,,18.687,19.092,99.91163,,79242.87,*,,,,,,276.99,0.0,,,217.453201,5.716189,6.301867364705,4.3291493,7.21769089436867,14.0752506,60.02770474,16.7021352,41.084631,22.0119,/T,3.4122,45.4,4.1412,154.7244,96.966,230.533,-2.4664,Vir,66.182343,214.2575697,4.9882504,,,335.433885,49.390853,,0.0,0.219,0.168,0.235,0.145,27.393,0.1070338,0.276,7103.7421,0.0001088,2.25,8.17,0.047391,30.3127,,3.407,215.7788,5.3535,20.9,14.5
